date,sum,max,n_articles
2021-11-10,60421,57937,90
2021-11-11,74931,72936,90
2021-11-12,60895,58873,90
2021-11-13,42419,40747,90
2021-11-14,38013,36376,90
2021-11-15,57072,54998,90
2021-11-16,66663,64498,90
2021-11-17,64645,62489,90
2021-11-18,67102,64955,90
2021-11-19,154768,151811,91
2021-11-20,225305,221688,90
2021-11-21,99925,97443,90
2021-11-22,73910,71516,90
2021-11-23,63774,61262,90
2021-11-24,56388,53827,90
2021-11-25,53955,51207,91
2021-11-26,30769,28676,90
2021-11-27,24850,23252,90
2021-11-28,26407,24568,90
2021-11-29,28123,26299,90
2021-11-30,32728,30872,90
2021-12-01,31253,29175,90
2021-12-02,31652,29477,91
2021-12-03,25209,22351,91
2021-12-04,19742,18300,91
2021-12-05,20929,19349,90
2021-12-06,22700,20986,91
2021-12-07,24446,22506,90
2021-12-08,41035,38766,90
2021-12-09,50554,47975,90
2021-12-10,37652,35592,91
2021-12-11,23921,22409,91
2021-12-12,24642,22674,90
2021-12-13,29653,27728,90
2021-12-14,27403,25620,90
2021-12-15,26436,24587,90
2021-12-16,27248,25463,90
2021-12-17,43296,41353,90
2021-12-18,54302,52166,90
2021-12-19,27477,25594,90
2021-12-20,31951,29757,90
2021-12-21,30930,29132,90
2021-12-22,26666,24686,91
2021-12-23,104727,72858,90
2021-12-24,108882,103561,89
2021-12-25,28607,26730,90
2021-12-26,23494,21679,90
2021-12-27,22033,20298,91
2021-12-28,22936,20836,90
2021-12-29,23635,21844,91
2021-12-30,23850,21868,91
2021-12-31,18756,17152,90
2022-01-01,17754,16344,90
2022-01-02,21530,19949,91
2022-01-03,19983,18357,90
2022-01-04,20305,18580,90
2022-01-05,23411,21853,90
2022-01-06,25248,23413,89
2022-01-07,25182,23220,90
2022-01-08,22942,20770,90
2022-01-09,20240,18538,90
2022-01-10,33782,32086,90
2022-01-11,30875,29351,91
2022-01-12,24481,22758,90
2022-01-13,33050,31544,90
2022-01-14,62346,60421,90
2022-01-15,37536,36092,91
2022-01-16,32152,30551,90
2022-01-17,35681,34009,90
2022-01-18,34235,32414,90
2022-01-19,31807,29960,90
2022-01-20,24664,23042,90
2022-01-21,26598,25032,91
2022-01-22,19915,18567,90
2022-01-23,19268,17900,90
2022-01-24,22301,20768,91
2022-01-25,21917,20426,90
2022-01-26,22024,20380,91
2022-01-27,25765,24241,90
2022-01-28,25021,23353,90
2022-01-29,24795,22882,90
2022-01-30,25960,24343,90
2022-01-31,33780,31923,90
2022-02-01,39359,37723,90
2022-02-02,30699,28869,91
2022-02-03,40192,38064,91
2022-02-04,37607,35724,91
2022-02-05,31342,29335,92
2022-02-06,27638,25643,91
2022-02-07,33029,30639,91
2022-02-08,46735,44586,92
2022-02-09,40539,37963,92
2022-02-10,32249,30291,91
2022-02-11,35225,33498,91
2022-02-12,24432,22868,91
2022-02-13,24783,22479,91
2022-02-14,26694,24082,91
2022-02-15,25542,23426,92
2022-02-16,25925,23920,92
2022-02-17,33476,31381,92
2022-02-18,86025,83147,92
2022-02-19,62621,60331,91
2022-02-20,32771,30976,91
2022-02-21,32856,30557,92
2022-02-22,32973,30897,91
2022-02-23,35211,32839,91
2022-02-24,30784,28890,92
2022-02-25,34543,30867,91
2022-02-26,20483,18691,91
2022-02-27,19450,17677,90
2022-02-28,30333,28642,90
2022-03-01,24686,23141,91
2022-03-02,23377,21648,91
2022-03-03,31838,30076,91
2022-03-04,31184,29213,91
2022-03-05,17616,16251,91
2022-03-06,17313,15775,91
2022-03-07,20811,18880,92
2022-03-08,19738,18035,91
2022-03-09,19986,18085,91
2022-03-10,19445,17721,91
2022-03-11,21864,19599,91
2022-03-12,20937,19321,92
2022-03-13,25184,23033,91
2022-03-14,25263,23361,91
2022-03-15,24495,22520,91
2022-03-16,22687,20914,91
2022-03-17,22688,21040,92
2022-03-18,18563,16976,91
2022-03-19,16421,15047,92
2022-03-20,16899,15355,92
2022-03-21,20034,18468,92
2022-03-22,19650,17957,92
2022-03-23,19594,17893,91
2022-03-24,20844,19231,92
2022-03-25,17443,15898,91
2022-03-26,17146,15621,91
2022-03-27,17402,15595,91
2022-03-28,21098,19566,92
2022-03-29,42162,40490,91
2022-03-30,32454,30635,91
2022-03-31,23757,21782,91
2022-04-01,20016,17729,92
2022-04-02,16666,14441,91
2022-04-03,18040,15814,91
2022-04-04,20844,18706,91
2022-04-05,19621,17694,91
2022-04-06,28417,26508,91
2022-04-07,25955,23908,91
2022-04-08,23426,21725,91
2022-04-09,17684,16127,91
2022-04-10,17172,15288,91
2022-04-11,21565,19115,91
2022-04-12,23892,21578,92
2022-04-13,22800,20609,92
2022-04-14,37351,34843,92
2022-04-15,29057,26865,92
2022-04-16,20882,18760,92
2022-04-17,23469,21561,92
2022-04-18,24473,22024,92
2022-04-19,28078,25297,92
2022-04-20,25741,23485,92
2022-04-21,22117,20072,93
2022-04-22,22112,20013,93
2022-04-23,17903,16360,93
2022-04-24,18579,16596,91
2022-04-25,22529,20743,92
2022-04-26,32619,30381,92
2022-04-27,30693,28702,93
2022-04-28,28803,26824,92
2022-04-29,23334,21463,93
2022-04-30,18973,17342,93
2022-05-01,21615,19802,93
2022-05-02,23104,21300,92
2022-05-03,23893,21940,93
2022-05-04,23674,21957,93
2022-05-05,23259,21385,92
2022-05-06,21101,19410,93
2022-05-07,19704,17951,93
2022-05-08,18747,16984,92
2022-05-09,20635,18905,93
2022-05-10,28156,25915,93
2022-05-11,27482,25386,93
2022-05-12,26963,25099,94
2022-05-13,20666,18850,92
2022-05-14,18830,17270,93
2022-05-15,26330,24180,92
2022-05-16,28754,26195,93
2022-05-17,44076,41228,92
2022-05-18,40145,37652,93
2022-05-19,32399,30038,93
2022-05-20,28292,26192,92
2022-05-21,23852,21972,93
2022-05-22,23478,21828,92
2022-05-23,26678,24484,92
2022-05-24,31181,29012,92
2022-05-25,49699,46641,94
2022-05-26,51928,48967,93
2022-05-27,36508,34319,93
2022-05-28,26380,24460,92
2022-05-29,25645,23593,92
2022-05-30,26826,24881,92
2022-05-31,31247,29123,93
2022-06-01,32811,30464,93
2022-06-02,28940,26525,93
2022-06-03,23900,21961,93
2022-06-04,22177,20351,93
2022-06-05,29933,27876,92
2022-06-06,32477,30290,91
2022-06-07,27914,25710,92
2022-06-08,27366,24888,92
2022-06-09,34845,32561,92
2022-06-10,33379,31274,93
2022-06-11,24155,22479,92
2022-06-12,25282,22900,93
2022-06-13,24337,22024,92
2022-06-14,22653,20849,92
2022-06-15,23151,21274,92
2022-06-16,25135,23160,93
2022-06-17,27620,25438,93
2022-06-18,22069,20106,92
2022-06-19,25216,22875,92
2022-06-20,26965,24693,93
2022-06-21,24588,22246,94
2022-06-22,26483,24134,93
2022-06-23,23638,21672,92
2022-06-24,20900,19039,92
2022-06-25,20376,18742,93
2022-06-26,23022,21238,93
2022-06-27,20829,18952,93
2022-06-28,20576,18687,94
2022-06-29,21576,19299,92
2022-06-30,20845,18320,93
2022-07-01,18994,17222,92
2022-07-02,18327,16530,94
2022-07-03,28104,25903,93
2022-07-04,61710,52269,94
2022-07-05,42257,39335,94
2022-07-06,41500,38998,94
2022-07-07,49979,46767,94
2022-07-08,49765,41499,94
2022-07-09,27905,24418,94
2022-07-10,27244,25082,93
2022-07-11,24620,22376,93
2022-07-12,22723,20752,93
2022-07-13,25456,23312,93
2022-07-14,32386,30391,93
2022-07-15,30333,28281,93
2022-07-16,26840,24793,94
2022-07-17,27433,25012,94
2022-07-18,26707,24150,94
2022-07-19,22696,20293,94
2022-07-20,21675,19447,93
2022-07-21,25818,23081,94
2022-07-22,31544,28654,93
2022-07-23,20595,18166,94
2022-07-24,19515,17076,93
2022-07-25,21291,18737,94
2022-07-26,21081,18383,95
2022-07-27,23356,20481,93
2022-07-28,23888,21113,94
2022-07-29,17556,15302,95
2022-07-30,17263,14893,94
2022-07-31,29945,27466,93
2022-08-01,20281,18137,94
2022-08-02,19347,16289,94
2022-08-03,22308,19339,94
2022-08-04,67325,60366,94
2022-08-05,51661,46153,94
2022-08-06,27126,23705,95
2022-08-07,24313,21385,93
2022-08-08,23483,20336,93
2022-08-09,22666,19882,93
2022-08-10,21799,18687,93
2022-08-11,20735,18238,93
2022-08-12,20594,18113,93
2022-08-13,23472,20811,93
2022-08-14,20094,17507,94
2022-08-15,19324,16722,93
2022-08-16,30093,27724,94
2022-08-17,19449,16875,93
2022-08-18,18570,16283,94
2022-08-19,18814,16223,95
2022-08-20,17585,15220,94
2022-08-21,17485,15084,93
2022-08-22,21441,18989,94
2022-08-23,33917,30850,93
2022-08-24,36427,32996,94
2022-08-25,23816,21118,94
2022-08-26,19693,17110,93
2022-08-27,16650,14528,94
2022-08-28,18161,15809,94
2022-08-29,19581,17221,95
2022-08-30,19893,17571,93
2022-08-31,18320,16084,94
2022-09-01,20720,18118,95
2022-09-02,18738,16322,95
2022-09-03,18315,15780,95
2022-09-04,19816,16881,95
2022-09-05,19399,16924,95
2022-09-06,19440,16743,95
2022-09-07,19280,16669,94
2022-09-08,22692,19622,94
2022-09-09,20032,16951,94
2022-09-10,18703,15810,95
2022-09-11,21415,18615,95
2022-09-12,21151,18220,95
2022-09-13,20898,17341,95
2022-09-14,21372,18280,94
2022-09-15,21794,18746,95
2022-09-16,21120,17715,94
2022-09-17,18106,15282,94
2022-09-18,19284,16352,95
2022-09-19,21277,18331,94
2022-09-20,22331,19213,95
2022-09-21,23280,19574,96
2022-09-22,22339,19020,95
2022-09-23,25387,21883,95
2022-09-24,46113,41074,94
2022-09-25,35459,31407,94
2022-09-26,25896,22272,95
2022-09-27,23964,20562,95
2022-09-28,22014,19082,95
2022-09-29,19634,17304,95
2022-09-30,20350,17921,94
2022-10-01,16024,13869,95
2022-10-02,17055,14856,96
2022-10-03,18716,16334,95
2022-10-04,18513,16294,95
2022-10-05,19010,16629,96
2022-10-06,21004,18442,95
2022-10-07,21238,18756,95
2022-10-08,21476,19182,94
2022-10-09,17983,15566,94
2022-10-10,20591,18228,95
2022-10-11,21742,19134,94
2022-10-12,22593,19851,95
2022-10-13,24022,21288,94
2022-10-14,22969,20009,95
2022-10-15,17462,15258,95
2022-10-16,23650,20840,96
2022-10-17,31241,27773,95
2022-10-18,29997,26743,94
2022-10-19,33169,29429,95
2022-10-20,27664,24019,94
2022-10-21,25173,20830,94
2022-10-22,20796,17169,96
2022-10-23,22255,18543,96
2022-10-24,26261,22416,95
2022-10-25,26334,22048,95
2022-10-26,26688,22574,95
2022-10-27,24522,21195,96
2022-10-28,20969,17780,95
2022-10-29,18756,15333,94
2022-10-30,20366,16748,94
2022-10-31,23252,19579,94
2022-11-01,20559,17299,94
2022-11-02,19519,16546,94
2022-11-03,20245,17262,94
2022-11-04,22821,19989,94
2022-11-05,26270,23503,94
2022-11-06,18070,15328,94
2022-11-07,20482,17781,96
2022-11-08,21047,18200,95
2022-11-09,20149,17167,94
2022-11-10,19861,17093,94
2022-11-11,18430,15552,95
2022-11-12,15929,13258,95
2022-11-13,17347,14542,94
2022-11-14,20189,16751,94
2022-11-15,19286,16145,94
2022-11-16,18805,15690,94
2022-11-17,19084,16212,95
2022-11-18,19105,16695,94
2022-11-19,16187,13769,95
2022-11-20,17183,14599,96
2022-11-21,19828,16831,95
2022-11-22,21638,18621,96
2022-11-23,29341,26084,94
2022-11-24,25316,21919,94
2022-11-25,18624,15703,96
2022-11-26,17251,14630,94
2022-11-27,18388,15509,95
2022-11-28,20646,17771,95
2022-11-29,23183,20083,95
2022-11-30,21583,18586,95
2022-12-01,20110,17236,95
2022-12-02,16778,15013,95
2022-12-03,14967,13213,94
2022-12-04,16994,15241,96
2022-12-05,29166,27135,94
2022-12-06,25373,23481,94
2022-12-07,27045,24918,95
2022-12-08,22999,21271,96
2022-12-09,22516,20708,94
2022-12-10,21271,19415,94
2022-12-11,18294,16583,94
2022-12-12,23762,21854,95
2022-12-13,23959,22077,95
2022-12-14,24337,22660,95
2022-12-15,41828,39990,94
2022-12-16,43505,41254,95
2022-12-17,26808,25122,94
2022-12-18,19927,18123,95
2022-12-19,17941,16292,94
2022-12-20,23259,21418,94
2022-12-21,25688,23841,94
2022-12-22,16301,14649,95
2022-12-23,14938,13483,94
2022-12-24,13979,12402,95
2022-12-25,12067,10447,94
2022-12-26,16003,12996,96
2022-12-27,16227,14493,95
2022-12-28,15641,14034,94
2022-12-29,15859,14150,94
2022-12-30,17169,15508,94
2022-12-31,15778,14191,94
2023-01-01,16977,14067,95
2023-01-02,20232,17267,94
2023-01-03,17789,15508,94
2023-01-04,17358,15592,94
2023-01-05,17704,16096,94
2023-01-06,19569,17786,94
2023-01-07,18798,16905,94
2023-01-08,19058,17359,95
2023-01-09,19633,18022,95
2023-01-10,20066,18348,94
2023-01-11,20093,18001,94
2023-01-12,20764,18627,94
2023-01-13,36722,33966,96
2023-01-14,35719,32777,96
2023-01-15,31947,29096,96
2023-01-16,28275,25321,97
2023-01-17,24566,22067,96
2023-01-18,25819,23269,97
2023-01-19,27838,24360,97
2023-01-20,24043,21111,95
2023-01-21,29890,26836,96
2023-01-22,27676,24056,98
2023-01-23,26464,22925,98
2023-01-24,33161,29819,97
2023-01-25,34267,31419,96
2023-01-26,149370,144354,96
2023-01-27,293249,285578,96
2023-01-28,748476,715989,97
2023-01-29,340219,261101,96
2023-01-30,233143,180277,96
2023-01-31,152436,119783,97
2023-02-01,132901,109007,97
2023-02-02,107260,90892,96
2023-02-03,57518,48832,96
2023-02-04,44833,37420,96
2023-02-05,38836,32754,96
2023-02-06,37678,31761,97
2023-02-07,32524,28113,97
2023-02-08,58624,49052,97
2023-02-09,32688,28047,98
2023-02-10,27868,24047,96
2023-02-11,23934,19997,96
2023-02-12,22491,18850,96
2023-02-13,23842,20402,96
2023-02-14,24115,20352,96
2023-02-15,24193,20679,96
2023-02-16,24655,21282,96
2023-02-17,30190,25881,96
2023-02-18,23233,19612,97
2023-02-19,22008,18820,96
2023-02-20,20143,17274,97
2023-02-21,21039,17988,96
2023-02-22,21927,18728,98
2023-02-23,20828,17773,96
2023-02-24,20888,18112,97
2023-02-25,18820,16046,97
2023-02-26,21613,18493,96
2023-02-27,23545,20425,96
2023-02-28,23671,20446,97
2023-03-01,23698,20481,96
2023-03-02,23194,19814,96
2023-03-03,25046,21635,97
2023-03-04,19791,16444,96
2023-03-05,19455,16428,97
2023-03-06,22689,19352,97
2023-03-07,21786,18438,96
2023-03-08,28641,24680,96
2023-03-09,29175,25092,96
2023-03-10,21668,18293,97
2023-03-11,20788,17483,96
2023-03-12,19255,16189,96
2023-03-13,24334,20695,96
2023-03-14,22616,19590,96
2023-03-15,22156,19177,96
2023-03-16,20037,16730,96
2023-03-17,19264,16159,97
2023-03-18,16737,13944,97
2023-03-19,19854,16511,97
2023-03-20,21011,18092,96
2023-03-21,20717,17501,97
2023-03-22,20113,17155,96
2023-03-23,19758,16539,97
2023-03-24,19271,16298,96
2023-03-25,16740,14308,98
2023-03-26,28986,25749,96
2023-03-27,20090,17185,96
2023-03-28,21065,17421,96
2023-03-29,20285,17192,96
2023-03-30,21431,18564,96
2023-03-31,18832,16006,96
2023-04-01,15212,12766,97
2023-04-02,15756,13286,96
2023-04-03,17909,15349,97
2023-04-04,18863,16434,97
2023-04-05,18123,16078,97
2023-04-06,17113,15218,96
2023-04-07,17757,15694,97
2023-04-08,17344,15566,96
2023-04-09,15438,14004,98
2023-04-10,21096,19080,96
2023-04-11,22511,20014,97
2023-04-12,20370,18298,97
2023-04-13,18325,16648,96
2023-04-14,17568,15984,98
2023-04-15,16221,14735,96
2023-04-16,16835,15133,97
2023-04-17,33568,31409,96
2023-04-18,38315,35247,97
2023-04-19,33835,30665,97
2023-04-20,32247,28353,96
2023-04-21,27163,24152,97
2023-04-22,21246,18638,96
2023-04-23,20958,18335,98
2023-04-24,37398,33858,97
2023-04-25,31954,28670,97
2023-04-26,22804,20282,97
2023-04-27,21359,18847,97
2023-04-28,19127,16828,96
2023-04-29,16591,14366,97
2023-04-30,17276,14950,98
2023-05-01,19491,17132,97
2023-05-02,24999,22539,98
2023-05-03,22491,19804,97
2023-05-04,26653,23088,97
2023-05-05,24201,21421,98
2023-05-06,17359,15171,97
2023-05-07,20126,17327,98
2023-05-08,20016,17280,97
2023-05-09,19575,16782,97
2023-05-10,18510,16205,97
2023-05-11,18156,15762,99
2023-05-12,18658,16511,97
2023-05-13,16631,14161,97
2023-05-14,18754,16159,98
2023-05-15,20451,18032,97
2023-05-16,19968,17523,97
2023-05-17,18919,16430,97
2023-05-18,19775,17061,97
2023-05-19,18596,15543,98
2023-05-20,18310,15129,98
2023-05-21,19761,16442,97
2023-05-22,21935,18746,97
2023-05-23,20908,17957,97
2023-05-24,23477,20548,97
2023-05-25,44343,40430,98
2023-05-26,34734,31252,98
2023-05-27,21921,19033,97
2023-05-28,19827,17081,97
2023-05-29,19542,16744,97
2023-05-30,19668,16833,97
2023-05-31,19013,16352,98
2023-06-01,18748,15842,97
2023-06-02,17710,15048,97
2023-06-03,18397,15708,98
2023-06-04,18129,15476,97
2023-06-05,21091,18290,97
2023-06-06,21197,18260,97
2023-06-07,21689,18517,97
2023-06-08,18626,15607,97
2023-06-09,17376,14637,97
2023-06-10,15756,13383,97
2023-06-11,17653,15082,97
2023-06-12,19763,17027,97
2023-06-13,19160,16342,98
2023-06-14,18814,16077,98
2023-06-15,17652,15012,99
2023-06-16,22069,19411,98
2023-06-17,19641,16947,98
2023-06-18,20019,17182,98
2023-06-19,24149,20324,98
2023-06-20,19339,16456,98
2023-06-21,17747,15003,98
2023-06-22,17002,14481,98
2023-06-23,18353,15502,98
2023-06-24,16901,14110,97
2023-06-25,20529,17738,98
2023-06-26,20841,17868,97
2023-06-27,19291,16359,97
2023-06-28,18757,15954,98
2023-06-29,18953,16163,98
2023-06-30,21188,18587,96
2023-07-01,20545,17574,97
2023-07-02,22173,19119,97
2023-07-03,19843,16832,97
2023-07-04,18750,15927,97
2023-07-05,17339,14661,97
2023-07-06,20327,17522,97
2023-07-07,18726,15966,97
2023-07-08,16963,14309,98
2023-07-09,16339,13483,97
2023-07-10,18709,15641,98
2023-07-11,16371,13584,97
2023-07-12,18652,15662,97
2023-07-13,19148,16137,99
2023-07-14,17552,14924,98
2023-07-15,15096,12603,97
2023-07-16,15236,12754,98
2023-07-17,17231,14465,99
2023-07-18,18423,15418,98
2023-07-19,17770,14367,99
2023-07-20,20960,17744,98
2023-07-21,19576,16517,99
2023-07-22,16450,13570,99
2023-07-23,16912,14111,99
2023-07-24,20791,17606,99
2023-07-25,21192,17780,98
2023-07-26,17724,14768,99
2023-07-27,21083,18178,98
2023-07-28,17699,15119,98
2023-07-29,15396,12875,99
2023-07-30,21979,19535,98
2023-07-31,20084,17471,98
2023-08-01,17848,15043,99
2023-08-02,17803,15157,98
2023-08-03,16919,14253,99
2023-08-04,18302,15593,98
2023-08-05,17326,14613,99
2023-08-06,19738,16708,99
2023-08-07,28729,25206,98
2023-08-08,27408,24045,99
2023-08-09,24735,21251,98
2023-08-10,26283,22787,98
2023-08-11,21671,18466,98
2023-08-12,20037,16122,99
2023-08-13,17468,14605,98
2023-08-14,18246,15400,98
2023-08-15,18207,15100,99
2023-08-16,18572,15382,98
2023-08-17,23212,19797,98
2023-08-18,20865,17338,98
2023-08-19,17858,14733,98
2023-08-20,17728,14823,99
2023-08-21,20076,16507,98
2023-08-22,18987,15627,99
2023-08-23,18401,15192,99
2023-08-24,17672,14776,98
2023-08-25,16831,13970,98
2023-08-26,16149,13437,98
2023-08-27,16387,13153,99
2023-08-28,17687,14783,98
2023-08-29,18375,15236,99
2023-08-30,17828,14905,98
2023-08-31,17747,15017,98
2023-09-01,18915,16038,99
2023-09-02,21544,18427,99
2023-09-03,17168,14125,97
2023-09-04,17084,14142,99
2023-09-05,18094,14857,97
2023-09-06,18603,15459,98
2023-09-07,20260,17039,98
2023-09-08,18389,15325,100
2023-09-09,16763,14168,99
2023-09-10,17172,14458,100
2023-09-11,18021,15312,99
2023-09-12,27582,23911,100
2023-09-13,29675,25741,99
2023-09-14,22380,19125,100
2023-09-15,19474,16613,99
2023-09-16,18104,15222,100
2023-09-17,17581,14891,100
2023-09-18,20381,17023,102
2023-09-19,19911,16626,102
2023-09-20,22016,18537,101
2023-09-21,22179,18958,102
2023-09-22,18216,15551,102
2023-09-23,16626,14016,102
2023-09-24,27081,23015,101
2023-09-25,25454,21680,102
2023-09-26,29383,25002,101
2023-09-27,31689,27281,102
2023-09-28,25683,22105,102
2023-09-29,22597,19142,102
2023-09-30,21361,18005,102
2023-10-01,21994,17943,101
2023-10-02,19651,16858,101
2023-10-03,18050,15229,101
2023-10-04,19537,16322,102
2023-10-05,19450,16154,101
2023-10-06,17904,14891,101
2023-10-07,17298,14109,101
2023-10-08,15791,12967,102
2023-10-09,18348,15127,101
2023-10-10,20805,17295,101
2023-10-11,18242,15084,102
2023-10-12,23047,19566,101
2023-10-13,39175,34922,100
2023-10-14,20531,17410,100
2023-10-15,17946,14497,101
2023-10-16,18376,14862,102
2023-10-17,18474,15206,101
2023-10-18,18420,15265,102
2023-10-19,18356,15243,102
2023-10-20,17548,14789,101
2023-10-21,23448,19447,101
2023-10-22,23979,19586,100
2023-10-23,22149,18520,101
2023-10-24,21182,17639,101
2023-10-25,21737,18173,100
2023-10-26,19973,16685,101
2023-10-27,19128,15865,101
2023-10-28,16991,13750,101
2023-10-29,17098,14226,101
2023-10-30,19188,16143,102
2023-10-31,19008,15579,101
2023-11-01,18605,15151,101
2023-11-02,25189,21412,101
2023-11-03,20867,17749,101
2023-11-04,16055,12794,101
2023-11-05,16248,13153,102
2023-11-06,23475,19459,101
2023-11-07,40731,36010,102
2023-11-08,27372,23649,101
2023-11-09,22118,18238,100
2023-11-10,19505,16331,101
2023-11-11,15948,12949,101
2023-11-12,15720,12973,101
2023-11-13,17787,15049,102
2023-11-14,18756,16163,102
2023-11-15,19741,16582,101
2023-11-16,21872,18653,102
2023-11-17,22216,18583,102
2023-11-18,15624,12951,101
2023-11-19,16695,13827,102
2023-11-20,21251,18165,101
2023-11-21,27942,22716,101
2023-11-22,19634,16497,101
2023-11-23,22124,19275,102
2023-11-24,15523,13200,101
2023-11-25,95273,86855,102
2023-11-26,47855,43250,102
2023-11-27,34750,31018,102
2023-11-28,29425,25691,103
2023-11-29,27047,23765,103
2023-11-30,25306,21894,102
2023-12-01,25384,21971,103
2023-12-02,42355,38181,102
2023-12-03,24181,20839,103
2023-12-04,27408,23910,102
2023-12-05,24207,20825,103
2023-12-06,23460,19778,103
2023-12-07,20952,17359,102
2023-12-08,18711,15470,102
2023-12-09,17311,14466,103
2023-12-10,20270,17343,103
2023-12-11,29933,26588,102
2023-12-12,23187,19849,103
2023-12-13,21059,17514,102
2023-12-14,21848,17868,103
2023-12-15,19020,15719,101
2023-12-16,16206,13453,102
2023-12-17,19346,16255,102
2023-12-18,20013,16453,102
2023-12-19,18580,15431,103
2023-12-20,17465,14385,102
2023-12-21,19893,16686,102
2023-12-22,29133,25299,102
2023-12-23,82862,74953,102
2023-12-24,29650,26162,102
2023-12-25,19604,16680,102
2023-12-26,18451,15478,102
2023-12-27,17735,14715,103
2023-12-28,19148,15930,103
2023-12-29,21082,17932,103
2023-12-30,20059,17002,103
2023-12-31,18134,14944,101
2024-01-01,16346,13290,102
2024-01-02,17807,14373,102
2024-01-03,20118,16696,103
2024-01-04,18278,15047,102
2024-01-05,20044,16651,103
2024-01-06,24938,21375,103
2024-01-07,22456,19039,102
2024-01-08,20871,17529,103
2024-01-09,20833,16202,102
2024-01-10,21442,16627,102
2024-01-11,21740,17267,102
2024-01-12,37459,32791,102
2024-01-13,25639,21431,102
2024-01-14,24339,19442,101
2024-01-15,21879,17094,101
2024-01-16,30377,24285,102
2024-01-17,27674,22532,101
2024-01-18,34313,28969,102
2024-01-19,25301,19648,102
2024-01-20,19283,14639,103
2024-01-21,20648,15883,103
2024-01-22,21609,16557,103
2024-01-23,22037,17186,102
2024-01-24,21534,16604,103
2024-01-25,22964,17942,103
2024-01-26,20018,15234,102
2024-01-27,17785,13733,102
2024-01-28,19144,14849,101
2024-01-29,22551,17578,101
2024-01-30,24883,19310,102
2024-01-31,22901,17974,103
2024-02-01,21134,17407,102
2024-02-02,20232,16617,102
2024-02-03,16604,13754,103
2024-02-04,18606,15382,104
2024-02-05,21548,17394,103
2024-02-06,21535,17814,104
2024-02-07,25445,21646,104
2024-02-08,25098,21141,103
2024-02-09,20756,17035,104
2024-02-10,17393,14624,102
2024-02-11,24755,21199,103
2024-02-12,22086,18567,104
2024-02-13,21540,18290,103
2024-02-14,22259,18687,104
2024-02-15,21263,17761,104
2024-02-16,19234,16117,103
2024-02-17,16767,13711,103
2024-02-18,17576,14634,104
2024-02-19,20194,16789,102
2024-02-20,21167,17700,103
2024-02-21,21018,17370,103
2024-02-22,21323,17665,103
2024-02-23,19927,16247,104
2024-02-24,17139,14289,104
2024-02-25,17794,14929,103
2024-02-26,21186,17829,104
2024-02-27,22866,19162,102
2024-02-28,22145,18489,103
2024-02-29,20600,17327,102
2024-03-01,25858,22293,104
2024-03-02,46866,42305,103
2024-03-03,23097,19660,104
2024-03-04,22409,19025,103
2024-03-05,22199,18792,104
2024-03-06,20592,17266,103
2024-03-07,21190,17721,104
2024-03-08,19122,16218,102
2024-03-09,16706,14009,103
2024-03-10,17339,14538,103
2024-03-11,20315,16498,102
2024-03-12,20498,17136,103
2024-03-13,22738,19196,104
2024-03-14,23840,20386,104
2024-03-15,26613,23465,101
2024-03-16,30536,27465,103
2024-03-17,18650,15762,104
2024-03-18,19804,16757,103
2024-03-19,19874,16789,104
2024-03-20,18828,15981,104
2024-03-21,21913,18722,104
2024-03-22,20097,17025,103
2024-03-23,17111,14376,103
2024-03-24,16674,14059,102
2024-03-25,19385,15904,103
2024-03-26,20638,15873,103
2024-03-27,20174,15733,103
2024-03-28,20880,15468,103
2024-03-29,18345,14707,103
2024-03-30,15551,12818,104
2024-03-31,14836,12460,103
2024-04-01,17391,14593,103
2024-04-02,19309,16392,104
2024-04-03,21858,18734,103
2024-04-04,21105,18054,103
2024-04-05,19798,16706,103
2024-04-06,16429,13641,103
2024-04-07,16189,13661,103
2024-04-08,18156,15258,103
2024-04-09,19828,16711,103
2024-04-10,20426,17204,103
2024-04-11,23780,19861,104
2024-04-12,22331,18948,105
2024-04-13,17680,14923,104
2024-04-14,17783,14930,105
2024-04-15,20407,17248,104
2024-04-16,20227,17221,104
2024-04-17,20712,17476,104
2024-04-18,19943,17053,104
2024-04-19,19238,16296,104
2024-04-20,17487,14830,104
2024-04-21,19017,16157,105
2024-04-22,19963,17039,104
2024-04-23,19115,16097,104
2024-04-24,18807,15751,104
2024-04-25,19634,16608,105
2024-04-26,26216,22939,104
2024-04-27,29690,26062,104
2024-04-28,27622,23052,104
2024-04-29,23366,19686,105
2024-04-30,22193,18567,103
2024-05-01,21234,18041,105
2024-05-02,21189,18166,104
2024-05-03,19578,16674,105
2024-05-04,16023,13428,104
2024-05-05,17432,14814,105
2024-05-06,19756,16538,104
2024-05-07,18884,16199,105
2024-05-08,18994,16057,105
2024-05-09,21462,18622,104
2024-05-10,20117,18188,105
2024-05-11,16082,14223,103
2024-05-12,15638,14061,104
2024-05-13,19691,17952,104
2024-05-14,18502,16670,104
2024-05-15,17578,15843,104
2024-05-16,19112,17434,104
2024-05-17,27189,24433,105
2024-05-18,19562,17616,104
2024-05-19,17915,16122,104
2024-05-20,22589,20403,105
2024-05-21,26249,24149,103
2024-05-22,25657,23397,105
2024-05-23,32371,30361,104
2024-05-24,29090,26998,105
2024-05-25,50321,48041,104
2024-05-26,51524,48781,104
2024-05-27,32781,30457,105
2024-05-28,27906,26092,105
2024-05-29,24315,22382,104
