date,component,value
2016-09-03,wiki_nyc,30.0
2016-09-04,wiki_nyc,39.0
2016-09-05,wiki_nyc,49.0
2016-09-06,wiki_nyc,43.0
2016-09-07,wiki_nyc,37.0
2016-09-08,wiki_nyc,28.0
2016-09-09,wiki_nyc,23.0
2016-09-10,wiki_nyc,21.0
2016-09-11,wiki_nyc,202.0
2016-09-12,wiki_nyc,54.0
2016-09-13,wiki_nyc,68.0
2016-09-14,wiki_nyc,44.0
2016-09-15,wiki_nyc,65.0
2016-09-16,wiki_nyc,35.0
2016-09-17,wiki_nyc,28.0
2016-09-18,wiki_nyc,52.0
2016-09-19,wiki_nyc,61.0
2016-09-20,wiki_nyc,42.0
2016-09-21,wiki_nyc,44.0
2016-09-22,wiki_nyc,50.0
2016-09-23,wiki_nyc,54.0
2016-09-24,wiki_nyc,119.0
2016-09-25,wiki_nyc,257.0
2016-09-26,wiki_nyc,87.0
2016-09-27,wiki_nyc,57.0
2016-09-28,wiki_nyc,68.0
2016-09-29,wiki_nyc,81.0
2016-09-30,wiki_nyc,51.0
2016-10-01,wiki_nyc,43.0
2016-10-02,wiki_nyc,61.0
2016-10-03,wiki_nyc,43.0
2016-10-04,wiki_nyc,51.0
2016-10-05,wiki_nyc,36.0
2016-10-06,wiki_nyc,67.0
2016-10-07,wiki_nyc,39.0
2016-10-08,wiki_nyc,30.0
2016-10-09,wiki_nyc,39.0
2016-10-10,wiki_nyc,31.0
2016-10-11,wiki_nyc,26.0
2016-10-12,wiki_nyc,51.0
2016-10-13,wiki_nyc,54.0
2016-10-14,wiki_nyc,46.0
2016-10-15,wiki_nyc,31.0
2016-10-16,wiki_nyc,37.0
2016-10-17,wiki_nyc,51.0
2016-10-18,wiki_nyc,43.0
2016-10-19,wiki_nyc,76.0
2016-10-20,wiki_nyc,87.0
2016-10-21,wiki_nyc,56.0
2016-10-22,wiki_nyc,43.0
2016-10-23,wiki_nyc,26.0
2016-10-24,wiki_nyc,39.0
2016-10-25,wiki_nyc,47.0
2016-10-26,wiki_nyc,46.0
2016-10-27,wiki_nyc,52.0
2016-10-28,wiki_nyc,32.0
2016-10-29,wiki_nyc,26.0
2016-10-30,wiki_nyc,27.0
2016-10-31,wiki_nyc,26.0
2016-11-01,wiki_nyc,46.0
2016-11-02,wiki_nyc,34.0
2016-11-03,wiki_nyc,46.0
2016-11-04,wiki_nyc,32.0
2016-11-05,wiki_nyc,38.0
2016-11-06,wiki_nyc,28.0
2016-11-07,wiki_nyc,42.0
2016-11-08,wiki_nyc,31.0
2016-11-09,wiki_nyc,29.0
2016-11-10,wiki_nyc,35.0
2016-11-11,wiki_nyc,31.0
2016-11-12,wiki_nyc,31.0
2016-11-13,wiki_nyc,34.0
2016-11-14,wiki_nyc,44.0
2016-11-15,wiki_nyc,29.0
2016-11-16,wiki_nyc,42.0
2016-11-17,wiki_nyc,42.0
2016-11-18,wiki_nyc,611.0
2016-11-19,wiki_nyc,96.0
2016-11-20,wiki_nyc,79.0
2016-11-21,wiki_nyc,89.0
2016-11-22,wiki_nyc,70.0
2016-11-23,wiki_nyc,47.0
2016-11-24,wiki_nyc,49.0
2016-11-25,wiki_nyc,36.0
2016-11-26,wiki_nyc,42.0
2016-11-27,wiki_nyc,41.0
2016-11-28,wiki_nyc,55.0
2016-11-29,wiki_nyc,45.0
2016-11-30,wiki_nyc,44.0
2016-12-01,wiki_nyc,64.0
2016-12-02,wiki_nyc,29.0
2016-12-03,wiki_nyc,29.0
2016-12-04,wiki_nyc,52.0
2016-12-05,wiki_nyc,63.0
2016-12-06,wiki_nyc,52.0
2016-12-07,wiki_nyc,46.0
2016-12-08,wiki_nyc,47.0
2016-12-09,wiki_nyc,43.0
2016-12-10,wiki_nyc,39.0
2016-12-11,wiki_nyc,67.0
2016-12-12,wiki_nyc,56.0
2016-12-13,wiki_nyc,37.0
2016-12-14,wiki_nyc,36.0
2016-12-15,wiki_nyc,49.0
2016-12-16,wiki_nyc,74.0
2016-12-17,wiki_nyc,31.0
2016-12-18,wiki_nyc,37.0
2016-12-19,wiki_nyc,31.0
2016-12-20,wiki_nyc,32.0
2016-12-21,wiki_nyc,39.0
2016-12-22,wiki_nyc,27.0
2016-12-23,wiki_nyc,28.0
2016-12-24,wiki_nyc,26.0
2016-12-25,wiki_nyc,27.0
2016-12-26,wiki_nyc,35.0
2016-12-27,wiki_nyc,30.0
2016-12-28,wiki_nyc,53.0
2016-12-29,wiki_nyc,42.0
2016-12-30,wiki_nyc,37.0
2016-12-31,wiki_nyc,35.0
2017-01-01,wiki_nyc,43.0
2017-01-02,wiki_nyc,49.0
2017-01-03,wiki_nyc,43.0
2017-01-04,wiki_nyc,30.0
2017-01-05,wiki_nyc,56.0
2017-01-06,wiki_nyc,38.0
2017-01-07,wiki_nyc,26.0
2017-01-08,wiki_nyc,34.0
2017-01-09,wiki_nyc,38.0
2017-01-10,wiki_nyc,28.0
2017-01-11,wiki_nyc,36.0
2017-01-12,wiki_nyc,30.0
2017-01-13,wiki_nyc,46.0
2017-01-14,wiki_nyc,33.0
2017-01-15,wiki_nyc,34.0
2017-01-16,wiki_nyc,25.0
2017-01-17,wiki_nyc,29.0
2017-01-18,wiki_nyc,38.0
2017-01-19,wiki_nyc,27.0
2017-01-20,wiki_nyc,33.0
2017-01-21,wiki_nyc,15.0
2017-01-22,wiki_nyc,34.0
2017-01-23,wiki_nyc,25.0
2017-01-24,wiki_nyc,41.0
2017-01-25,wiki_nyc,24.0
2017-01-26,wiki_nyc,38.0
2017-01-27,wiki_nyc,53.0
2017-01-28,wiki_nyc,26.0
2017-01-29,wiki_nyc,26.0
2017-01-30,wiki_nyc,67.0
2017-01-31,wiki_nyc,53.0
2017-02-01,wiki_nyc,29.0
2017-02-02,wiki_nyc,37.0
2017-02-03,wiki_nyc,59.0
2017-02-04,wiki_nyc,33.0
2017-02-05,wiki_nyc,32.0
2017-02-06,wiki_nyc,34.0
2017-02-07,wiki_nyc,110.0
2017-02-08,wiki_nyc,33.0
2017-02-09,wiki_nyc,43.0
