date,sum,max,n_articles
2015-07-01,7692,7466,19
2015-07-02,7952,7737,20
2015-07-03,6683,6490,21
2015-07-04,5610,5430,21
2015-07-05,5851,5685,20
2015-07-06,6994,6762,20
2015-07-07,6606,6397,22
2015-07-08,7901,7620,20
2015-07-09,8674,8437,22
2015-07-10,7149,6908,20
2015-07-11,7063,6846,22
2015-07-12,7285,7045,21
2015-07-13,16719,16270,19
2015-07-14,24744,24174,21
2015-07-15,12241,11980,20
2015-07-16,8836,8629,22
2015-07-17,14645,14305,21
2015-07-18,12251,11970,21
2015-07-19,9589,9324,19
2015-07-20,8952,8697,20
2015-07-21,12114,11508,22
2015-07-22,69574,65788,23
2015-07-23,153199,148764,23
2015-07-24,263093,259576,21
2015-07-25,126286,124128,22
2015-07-26,127232,124914,23
2015-07-27,119640,117358,22
2015-07-28,102830,101047,23
2015-07-29,101320,99512,24
2015-07-30,73498,67350,23
2015-07-31,44020,41190,26
2015-08-01,31469,29870,24
2015-08-02,24097,23101,23
2015-08-03,25111,24165,24
2015-08-04,33780,32583,23
2015-08-05,22831,22080,24
2015-08-06,19968,19177,24
2015-08-07,18319,17666,25
2015-08-08,20884,20253,26
2015-08-09,52179,50938,26
2015-08-10,71008,69569,26
2015-08-11,53207,51988,25
2015-08-12,30816,29968,25
2015-08-13,22520,21852,27
2015-08-14,30283,29621,24
2015-08-15,16811,16255,24
2015-08-16,16412,15838,27
2015-08-17,17898,17310,26
2015-08-18,18033,17280,26
2015-08-19,17174,15724,27
2015-08-20,16027,14811,25
2015-08-21,13062,12440,27
2015-08-22,12845,12281,25
2015-08-23,23796,22800,28
2015-08-24,23042,22093,28
2015-08-25,17142,16381,27
2015-08-26,16537,15902,27
2015-08-27,17733,17060,27
2015-08-28,14480,13932,28
2015-08-29,13281,12802,27
2015-08-30,14672,14109,26
2015-08-31,16540,15894,26
2015-09-01,18117,17373,27
2015-09-02,28370,27391,27
2015-09-03,21365,20526,27
2015-09-04,13670,12984,26
2015-09-05,10354,9821,25
2015-09-06,9838,9350,25
2015-09-07,10731,10163,26
2015-09-08,28124,27169,28
2015-09-09,26824,26013,26
2015-09-10,21683,20950,27
2015-09-11,22553,21978,27
2015-09-12,10693,10259,26
2015-09-13,11274,10808,26
2015-09-14,12212,11714,27
2015-09-15,12543,11998,27
2015-09-16,11739,11332,26
2015-09-17,11165,10711,25
2015-09-18,10497,10041,26
2015-09-19,7443,7042,25
2015-09-20,8863,8443,25
2015-09-21,11599,11150,26
2015-09-22,10362,9907,26
2015-09-23,10582,10169,25
2015-09-24,10027,9579,25
2015-09-25,8571,8161,26
2015-09-26,6860,6460,26
2015-09-27,7714,7303,25
2015-09-28,10443,9943,25
2015-09-29,15093,14639,25
2015-09-30,12581,12127,28
2015-10-01,10873,10443,27
2015-10-02,9098,8707,27
2015-10-03,7245,6901,26
2015-10-04,8798,8430,27
2015-10-05,10173,9775,26
2015-10-06,10296,9925,26
2015-10-07,9831,9420,28
2015-10-08,10856,10441,27
2015-10-09,9177,8766,27
2015-10-10,7718,7356,27
2015-10-11,19788,19001,26
2015-10-12,18670,17961,27
2015-10-13,14470,13836,28
2015-10-14,16235,15528,27
2015-10-15,15437,14844,27
2015-10-16,26014,25201,27
2015-10-17,11739,11287,29
2015-10-18,9818,9407,28
2015-10-19,12035,11520,27
2015-10-20,11105,10660,26
2015-10-21,12044,11564,27
2015-10-22,11576,11105,26
2015-10-23,12862,12378,27
2015-10-24,10349,9934,27
2015-10-25,8625,8166,27
2015-10-26,11331,10762,27
2015-10-27,15188,14512,27
2015-10-28,17992,17174,27
2015-10-29,15703,14984,28
2015-10-30,12761,12128,29
2015-10-31,7888,7412,29
2015-11-01,8899,8400,28
2015-11-02,11529,10918,29
2015-11-03,12184,11530,29
2015-11-04,12469,11822,28
2015-11-05,12516,11913,27
2015-11-06,10123,9610,29
2015-11-07,9008,8521,29
2015-11-08,10066,9625,28
2015-11-09,15999,15475,28
2015-11-10,12963,12474,28
2015-11-11,14452,14012,28
2015-11-12,13465,12979,29
2015-11-13,11583,11045,28
2015-11-14,8060,7683,28
2015-11-15,9864,9453,29
2015-11-16,12858,11876,31
2015-11-17,13775,12766,32
2015-11-18,13050,12315,30
2015-11-19,13991,13251,31
2015-11-20,12634,11768,31
2015-11-21,10461,9902,32
2015-11-22,11782,10835,31
2015-11-23,15922,15193,32
2015-11-24,18365,17036,31
2015-11-25,43327,40458,32
2015-11-26,23476,22266,31
2015-11-27,14071,13325,31
2015-11-28,16207,15419,32
2015-11-29,15887,15139,32
2015-11-30,26499,25412,32
2015-12-01,29006,27476,32
2015-12-02,31247,29607,32
2015-12-03,20725,19594,31
2015-12-04,16706,15886,32
2015-12-05,12467,11815,31
2015-12-06,12440,11796,31
2015-12-07,17993,17029,32
2015-12-08,15437,14595,31
2015-12-09,18082,17224,31
2015-12-10,17160,16340,32
2015-12-11,14821,14155,32
2015-12-12,10967,10427,33
2015-12-13,10077,9559,31
2015-12-14,15634,14924,32
2015-12-15,20421,19586,32
2015-12-16,53001,51728,32
2015-12-17,54132,52795,33
2015-12-18,15241,14741,32
2015-12-19,9220,8868,32
2015-12-20,8702,8275,31
2015-12-21,11171,10686,33
2015-12-22,50844,49699,32
2015-12-23,51982,51102,32
2015-12-24,27444,26685,31
2015-12-25,12834,12409,32
2015-12-26,11208,10830,30
2015-12-27,14108,13654,33
2015-12-28,61006,59455,32
2015-12-29,115655,112310,32
2015-12-30,88441,86301,32
2015-12-31,55577,54295,32
2016-01-01,27179,26278,32
2016-01-02,29139,28145,32
2016-01-03,27390,26519,31
2016-01-04,22873,22039,33
2016-01-05,19639,18823,31
2016-01-06,22627,21871,32
2016-01-07,36517,35378,32
2016-01-08,26822,26026,33
2016-01-09,15712,15143,33
2016-01-10,16146,15575,32
2016-01-11,19205,18572,32
2016-01-12,14932,14329,32
2016-01-13,12875,12365,33
2016-01-14,11725,11204,33
2016-01-15,10843,10371,31
2016-01-16,8551,8103,31
2016-01-17,8724,8302,33
2016-01-18,16293,15632,31
2016-01-19,16807,16177,32
2016-01-20,16517,15948,32
2016-01-21,15037,14549,32
2016-01-22,12379,11798,32
2016-01-23,9346,8884,33
2016-01-24,9043,8571,32
2016-01-25,16455,15944,34
2016-01-26,12324,11808,33
2016-01-27,12391,11840,35
2016-01-28,12392,11863,34
2016-01-29,11656,11126,32
2016-01-30,11118,10641,35
2016-01-31,9417,8995,34
2016-02-01,10993,10491,33
2016-02-02,11547,11013,34
2016-02-03,11404,10961,35
2016-02-04,11482,10940,34
2016-02-05,9517,9040,34
2016-02-06,7767,7304,34
2016-02-07,14970,14092,34
2016-02-08,20036,18220,33
2016-02-09,17934,16534,34
2016-02-10,17833,16478,34
2016-02-11,28883,27468,33
2016-02-12,67862,66139,34
2016-02-13,32961,31854,33
2016-02-14,21141,20276,34
2016-02-15,17984,17133,33
2016-02-16,19646,18743,34
2016-02-17,21332,20391,34
2016-02-18,19530,18734,33
2016-02-19,18923,18084,33
2016-02-20,20708,20071,32
2016-02-21,30815,30069,35
2016-02-22,24012,23179,33
2016-02-23,23832,22963,34
2016-02-24,23186,22422,35
2016-02-25,24023,23191,33
2016-02-26,19085,18309,34
2016-02-27,13839,13263,34
2016-02-28,13533,12950,34
2016-02-29,15933,15261,34
2016-03-01,16582,15921,34
2016-03-02,15132,14524,34
2016-03-03,19494,18709,35
2016-03-04,14837,14291,34
2016-03-05,9646,9231,34
2016-03-06,10380,9966,34
2016-03-07,14357,13767,34
2016-03-08,14800,14224,35
2016-03-09,14004,13433,34
2016-03-10,12684,12233,33
2016-03-11,10779,10350,35
2016-03-12,9414,8998,35
2016-03-13,10306,9870,34
2016-03-14,13494,12942,33
2016-03-15,12785,12294,33
2016-03-16,14463,13970,34
2016-03-17,12774,12291,35
2016-03-18,10104,9749,33
2016-03-19,8168,7847,34
2016-03-20,9797,9394,34
2016-03-21,11062,10563,35
2016-03-22,11588,11129,33
2016-03-23,11643,11231,36
2016-03-24,12141,11725,35
2016-03-25,9266,8911,34
2016-03-26,8680,8342,34
2016-03-27,9018,8643,34
2016-03-28,11558,11157,34
2016-03-29,11230,10848,33
2016-03-30,20831,20211,34
2016-03-31,18656,18130,36
2016-04-01,11991,11667,35
2016-04-02,8194,7944,35
2016-04-03,8000,7698,34
2016-04-04,10269,9894,36
2016-04-05,11301,10992,35
2016-04-06,11438,11082,35
2016-04-07,11499,11106,33
2016-04-08,10777,10370,36
2016-04-09,8006,7752,33
2016-04-10,9131,8814,34
2016-04-11,12278,11795,34
2016-04-12,14811,14413,34
2016-04-13,14004,13591,33
2016-04-14,14548,14121,35
2016-04-15,11945,11519,35
2016-04-16,8327,8040,35
2016-04-17,9556,9287,34
2016-04-18,13519,13149,34
2016-04-19,21139,20617,34
2016-04-20,18828,18383,34
2016-04-21,16312,15885,34
2016-04-22,13120,12791,33
2016-04-23,8948,8674,36
2016-04-24,12100,11751,35
2016-04-25,29706,28981,35
2016-04-26,24363,23713,34
2016-04-27,16914,16370,35
2016-04-28,16854,16399,35
2016-04-29,15170,14809,35
2016-04-30,11208,10856,35
2016-05-01,10386,10009,34
2016-05-02,11919,11540,36
2016-05-03,11694,11357,35
2016-05-04,11420,11049,36
2016-05-05,12098,11794,36
2016-05-06,9484,9214,35
2016-05-07,8912,8673,35
2016-05-08,8549,8279,35
2016-05-09,10879,10507,35
2016-05-10,19105,18741,35
2016-05-11,14191,13812,34
2016-05-12,15226,14696,35
2016-05-13,13377,12891,34
2016-05-14,8300,7901,35
2016-05-15,8938,8596,35
2016-05-16,10444,10051,36
2016-05-17,10460,10030,36
2016-05-18,11019,10506,35
2016-05-19,10387,9862,36
2016-05-20,10462,10087,34
2016-05-21,7830,7572,35
2016-05-22,8338,7984,35
2016-05-23,88644,86716,34
2016-05-24,42867,41887,36
2016-05-25,17712,17180,36
2016-05-26,12363,11912,34
2016-05-27,9800,9469,35
2016-05-28,6811,6592,35
2016-05-29,7747,7495,35
2016-05-30,8529,8262,35
2016-05-31,10360,10014,36
2016-06-01,14557,14192,36
2016-06-02,13295,12938,35
2016-06-03,10916,10588,35
2016-06-04,8184,7927,35
2016-06-05,8863,8603,36
2016-06-06,12035,11715,34
2016-06-07,10650,10358,37
2016-06-08,9749,9432,37
2016-06-09,11251,10942,36
2016-06-10,9218,8955,36
2016-06-11,6761,6577,36
2016-06-12,7416,7177,36
2016-06-13,7519,7307,36
2016-06-14,8252,7989,36
2016-06-15,8833,8587,36
2016-06-16,8278,8034,36
2016-06-17,6759,6521,37
2016-06-18,6936,6709,35
2016-06-19,9017,8784,35
2016-06-20,11159,10886,35
2016-06-21,16917,16629,34
2016-06-22,11426,11090,36
2016-06-23,48780,47049,37
2016-06-24,30053,28491,35
2016-06-25,18556,17402,37
2016-06-26,17132,16005,34
2016-06-27,43749,41370,36
2016-06-28,33129,31580,34
2016-06-29,18980,18031,37
2016-06-30,15914,15135,35
2016-07-01,14885,14123,34
2016-07-02,12224,11467,35
2016-07-03,10497,9934,36
2016-07-04,10030,9653,36
2016-07-05,14444,13846,35
2016-07-06,87872,83365,37
2016-07-07,232184,220008,37
2016-07-08,317842,302506,40
2016-07-09,185270,177421,39
2016-07-10,128708,123343,39
2016-07-11,119567,113954,39
2016-07-12,99144,93449,38
2016-07-13,110543,105619,40
2016-07-14,111789,107218,38
2016-07-15,69562,66474,38
2016-07-16,42283,40363,38
2016-07-17,66685,63735,39
2016-07-18,117839,114450,39
2016-07-19,65134,63207,38
2016-07-20,43168,41647,38
2016-07-21,42493,41112,40
2016-07-22,35368,34296,39
2016-07-23,25448,24634,39
2016-07-24,26445,25458,40
2016-07-25,23561,22592,40
2016-07-26,28129,26990,40
2016-07-27,130515,127615,39
2016-07-28,52243,50852,41
2016-07-29,27097,26059,39
2016-07-30,19779,19054,40
2016-07-31,17766,16970,39
2016-08-01,17380,16589,39
2016-08-02,21129,20140,39
2016-08-03,17366,16453,40
2016-08-04,18421,17421,40
2016-08-05,19871,18748,39
2016-08-06,14955,14188,41
2016-08-07,12093,11475,40
2016-08-08,11894,11288,39
2016-08-09,17574,16851,39
2016-08-10,19899,19142,39
2016-08-11,13894,13269,41
2016-08-12,10904,10280,39
2016-08-13,9071,8643,39
2016-08-14,13299,12693,40
2016-08-15,16676,16009,41
2016-08-16,15476,14823,40
2016-08-17,14344,13680,40
2016-08-18,16265,15575,39
2016-08-19,14347,13776,40
2016-08-20,12758,12333,40
2016-08-21,12541,11711,40
2016-08-22,11742,11252,40
2016-08-23,11663,11170,42
2016-08-24,12414,11885,41
2016-08-25,12144,11639,42
2016-08-26,9891,9396,39
2016-08-27,8716,8314,39
2016-08-28,11076,10575,41
2016-08-29,18355,17564,41
2016-08-30,19536,18713,40
2016-08-31,25296,24319,42
2016-09-01,19194,18421,41
2016-09-02,16870,16205,41
2016-09-03,11306,10772,40
2016-09-04,11371,10784,40
2016-09-05,12401,11738,41
2016-09-06,14477,13729,42
2016-09-07,15031,14301,40
2016-09-08,14691,14073,39
2016-09-09,12529,11948,39
2016-09-10,9609,9075,40
2016-09-11,10469,9896,41
2016-09-12,17311,16679,39
2016-09-13,16840,16115,40
2016-09-14,15096,14334,40
2016-09-15,39509,38220,40
2016-09-16,23125,22430,39
2016-09-17,12541,11963,39
2016-09-18,12145,11588,40
2016-09-19,16512,15762,42
2016-09-20,48555,46861,41
2016-09-21,55623,52999,42
2016-09-22,82704,78507,43
2016-09-23,80779,75423,42
2016-09-24,54535,51609,41
2016-09-25,45140,42958,42
2016-09-26,37242,35343,41
2016-09-27,26494,25309,42
2016-09-28,26731,25480,45
2016-09-29,26796,25412,43
2016-09-30,21244,20027,44
2016-10-01,16343,15009,44
2016-10-02,15449,14626,43
2016-10-03,19813,18937,44
2016-10-04,21156,20222,44
2016-10-05,26667,25766,44
2016-10-06,18718,18075,43
2016-10-07,15585,14911,43
2016-10-08,11350,10774,44
2016-10-09,12802,12225,44
2016-10-10,13202,12648,43
2016-10-11,14698,14039,44
2016-10-12,17020,16229,43
2016-10-13,16701,15924,44
2016-10-14,12794,12260,45
2016-10-15,9860,9371,43
2016-10-16,10806,10326,46
2016-10-17,13995,13334,43
2016-10-18,14675,13982,45
2016-10-19,13468,12978,46
2016-10-20,12243,11653,44
2016-10-21,11826,11311,45
2016-10-22,11517,11078,44
2016-10-23,11299,10887,45
2016-10-24,14551,14038,45
2016-10-25,14495,13938,45
2016-10-26,14713,14209,45
2016-10-27,15394,14853,44
2016-10-28,14848,14313,44
2016-10-29,10134,9748,46
2016-10-30,9701,9276,45
2016-10-31,13381,12780,45
2016-11-01,12654,12111,46
2016-11-02,15875,15269,45
2016-11-03,16589,15989,45
2016-11-04,14861,14393,45
2016-11-05,9975,9518,44
2016-11-06,12813,12344,46
2016-11-07,15138,14568,45
2016-11-08,14231,13662,45
2016-11-09,13613,13137,45
2016-11-10,15925,15301,44
2016-11-11,14699,14206,44
2016-11-12,16809,16203,46
2016-11-13,15627,15072,46
2016-11-14,15585,15003,46
2016-11-15,15092,14449,46
2016-11-16,36096,35241,44
2016-11-17,23734,23120,45
2016-11-18,12907,12602,46
2016-11-19,8366,8180,45
2016-11-20,9494,9246,46
2016-11-21,12200,11919,46
2016-11-22,13529,13219,46
2016-11-23,12806,12569,45
2016-11-24,9058,8847,45
2016-11-25,8317,8115,45
2016-11-26,8376,8146,46
2016-11-27,9180,8930,46
2016-11-28,12134,11819,47
2016-11-29,12936,12608,47
2016-11-30,39761,39285,46
2016-12-01,22685,22309,48
2016-12-02,13584,13262,46
2016-12-03,10564,10294,45
2016-12-04,11082,10777,46
2016-12-05,14538,14193,46
2016-12-06,15352,15044,45
2016-12-07,13426,13141,46
2016-12-08,14203,13849,47
2016-12-09,12416,12134,47
2016-12-10,8755,8512,48
2016-12-11,8955,8758,47
2016-12-12,11394,11125,46
2016-12-13,10702,10444,48
2016-12-14,10163,9917,48
2016-12-15,10239,9965,48
2016-12-16,9353,9108,47
2016-12-17,6498,6310,48
2016-12-18,6850,6642,46
2016-12-19,8700,8446,46
2016-12-20,8006,7815,47
2016-12-21,7350,7159,47
2016-12-22,7355,7134,47
2016-12-23,6936,6765,47
2016-12-24,5795,5641,48
2016-12-25,4893,4772,46
2016-12-26,5660,5517,47
2016-12-27,6750,6560,47
2016-12-28,8429,8214,45
2016-12-29,7583,7352,47
2016-12-30,6815,6647,46
2016-12-31,6921,6734,47
2017-01-01,6815,6635,47
2017-01-02,9199,8977,49
2017-01-03,8391,8185,47
2017-01-04,8154,7983,47
2017-01-05,10385,10132,46
2017-01-06,10190,9941,47
2017-01-07,8651,8461,48
2017-01-08,8848,8652,46
2017-01-09,8876,8636,47
2017-01-10,10166,9961,48
2017-01-11,12329,12056,46
2017-01-12,11998,11760,46
2017-01-13,12217,11953,48
2017-01-14,10736,10519,46
2017-01-15,9248,9017,46
2017-01-16,9316,9111,46
2017-01-17,9977,9729,48
2017-01-18,10704,10454,47
2017-01-19,10995,10789,48
2017-01-20,9175,8980,47
2017-01-21,19257,19017,46
2017-01-22,11321,11116,47
2017-01-23,10811,10567,46
2017-01-24,11328,11104,48
2017-01-25,11061,10817,48
2017-01-26,9923,9702,47
2017-01-27,8685,8469,46
2017-01-28,7471,7246,48
2017-01-29,7491,7306,46
2017-01-30,9110,8878,49
2017-01-31,9607,9352,48
2017-02-01,10124,9897,49
2017-02-02,10048,9833,47
2017-02-03,9535,9265,47
2017-02-04,8168,7990,48
2017-02-05,8579,8352,48
2017-02-06,9091,8872,48
2017-02-07,28518,28194,48
2017-02-08,48568,48215,47
2017-02-09,15088,14836,48
2017-02-10,10632,10389,48
2017-02-11,8579,8386,47
2017-02-12,10116,9892,46
2017-02-13,11437,11214,46
2017-02-14,9885,9664,47
2017-02-15,9908,9693,47
2017-02-16,10335,10152,48
2017-02-17,8770,8582,46
2017-02-18,7655,7485,46
2017-02-19,9110,8909,47
2017-02-20,9338,9120,47
2017-02-21,11164,10932,48
2017-02-22,10186,9957,46
2017-02-23,10671,10424,47
2017-02-24,9799,9583,47
2017-02-25,8099,7923,48
2017-02-26,8926,8719,48
2017-02-27,11253,10994,47
2017-02-28,11230,10972,46
2017-03-01,10579,10326,46
2017-03-02,10805,10556,48
2017-03-03,8976,8763,47
2017-03-04,6946,6754,46
2017-03-05,7675,7489,47
2017-03-06,9906,9658,46
2017-03-07,10558,10301,47
2017-03-08,9492,9295,46
2017-03-09,11943,11700,47
2017-03-10,12417,12196,48
2017-03-11,6973,6840,47
2017-03-12,17590,17322,47
2017-03-13,29249,28936,47
2017-03-14,19694,19425,47
2017-03-15,15428,15168,46
2017-03-16,11714,11460,48
2017-03-17,9330,9128,48
2017-03-18,7085,6894,46
2017-03-19,7816,7620,48
2017-03-20,10224,9989,47
2017-03-21,10527,10244,48
2017-03-22,9866,9674,47
2017-03-23,10104,9901,48
2017-03-24,11070,10865,48
2017-03-25,7178,6972,48
2017-03-26,8975,8768,46
2017-03-27,10364,10109,47
2017-03-28,9972,9738,48
2017-03-29,9703,9494,46
2017-03-30,9343,9136,47
2017-03-31,8090,7921,47
2017-04-01,6304,6166,47
2017-04-02,11114,10873,46
2017-04-03,13030,12713,45
2017-04-04,10032,9682,47
2017-04-05,12096,11479,47
2017-04-06,12564,11986,48
2017-04-07,8511,8251,48
2017-04-08,6503,6278,47
2017-04-09,6744,6541,46
2017-04-10,8439,8195,46
2017-04-11,9574,9364,47
2017-04-12,9844,9523,48
2017-04-13,10129,9882,48
2017-04-14,7546,7338,48
2017-04-15,6126,5949,47
2017-04-16,7771,7570,47
2017-04-17,9743,9515,47
2017-04-18,9953,9724,49
2017-04-19,11875,11634,48
2017-04-20,10380,10136,48
2017-04-21,8197,7998,48
2017-04-22,7273,7106,48
2017-04-23,8365,8171,46
2017-04-24,11397,11127,47
2017-04-25,13224,12960,46
2017-04-26,12957,12714,48
2017-04-27,11267,11013,47
2017-04-28,9206,9022,48
2017-04-29,8369,8162,47
2017-04-30,9006,8819,47
2017-05-01,13254,12935,46
2017-05-02,22806,22377,49
2017-05-03,51603,50941,47
2017-05-04,21872,21513,47
2017-05-05,13933,13645,47
2017-05-06,10433,10206,48
2017-05-07,10073,9830,48
2017-05-08,12818,12533,48
2017-05-09,10920,10649,48
2017-05-10,12356,12136,48
2017-05-11,9974,9796,48
2017-05-12,8970,8764,46
2017-05-13,7263,7081,46
2017-05-14,8652,8462,47
2017-05-15,10272,10081,47
2017-05-16,10157,9922,47
2017-05-17,11195,10937,48
2017-05-18,27676,27283,47
2017-05-19,14485,14242,47
2017-05-20,10166,9991,46
2017-05-21,10535,10354,48
2017-05-22,10386,10156,47
2017-05-23,11474,11265,47
2017-05-24,8630,8452,46
2017-05-25,9110,8905,47
2017-05-26,7426,7260,47
2017-05-27,5702,5578,48
2017-05-28,6810,6645,47
2017-05-29,7229,7044,48
2017-05-30,20268,19919,47
2017-05-31,15095,14812,47
2017-06-01,10234,10012,47
2017-06-02,7963,7782,47
2017-06-03,6657,6485,46
2017-06-04,6913,6717,47
2017-06-05,8052,7867,47
2017-06-06,8338,8090,48
2017-06-07,7968,7745,47
2017-06-08,7886,7653,48
2017-06-09,6966,6769,47
2017-06-10,6799,6543,48
2017-06-11,6217,5950,47
2017-06-12,8222,7946,47
2017-06-13,7716,7438,48
2017-06-14,8838,8595,47
2017-06-15,7900,7644,47
2017-06-16,52654,51962,47
2017-06-17,155822,154524,48
2017-06-18,75722,74950,47
2017-06-19,52175,51509,48
2017-06-20,66070,65174,47
2017-06-21,154190,152511,46
2017-06-22,153697,152253,47
2017-06-23,108151,107192,47
2017-06-24,53831,53276,46
2017-06-25,34536,34128,46
2017-06-26,40456,39883,49
2017-06-27,28565,28115,47
2017-06-28,27190,26806,47
2017-06-29,18902,18557,47
2017-06-30,14366,14081,47
2017-07-01,11276,11051,47
2017-07-02,11008,10807,48
2017-07-03,11232,10996,47
2017-07-04,10592,10377,47
2017-07-05,11104,10865,46
2017-07-06,12862,12604,47
2017-07-07,11297,11091,47
2017-07-08,9119,8933,46
2017-07-09,8633,8468,48
2017-07-10,9650,9400,47
2017-07-11,13314,12964,47
2017-07-12,10553,10286,47
2017-07-13,10319,10106,47
2017-07-14,11680,11445,46
2017-07-15,9096,8927,47
2017-07-16,8041,7845,47
2017-07-17,14286,14000,48
2017-07-18,18960,18627,48
2017-07-19,14779,14494,47
2017-07-20,11677,11405,46
2017-07-21,12670,12322,48
2017-07-22,15878,15507,47
2017-07-23,11155,10935,47
2017-07-24,11298,11060,47
2017-07-25,10101,9881,48
2017-07-26,9241,9041,49
2017-07-27,8596,8389,47
2017-07-28,8235,8061,48
2017-07-29,7873,7728,48
2017-07-30,7689,7515,47
2017-07-31,7841,7679,48
2017-08-01,8301,8127,49
2017-08-02,10266,10057,49
2017-08-03,8711,8567,48
2017-08-04,8808,8639,47
2017-08-05,8679,8543,47
2017-08-06,9433,9287,47
2017-08-07,9811,9603,47
2017-08-08,7952,7770,46
2017-08-09,24846,24538,46
2017-08-10,14608,14384,47
2017-08-11,9869,9664,47
2017-08-12,9252,8998,47
2017-08-13,12455,12106,47
2017-08-14,10993,10728,48
2017-08-15,10701,10371,48
2017-08-16,11398,11116,48
2017-08-17,10169,9892,47
2017-08-18,8345,8122,47
2017-08-19,7193,7024,48
2017-08-20,7487,7314,46
2017-08-21,9578,9393,47
2017-08-22,7213,7031,47
2017-08-23,7126,6937,47
2017-08-24,7004,6848,47
2017-08-25,7263,7091,47
2017-08-26,5727,5592,48
2017-08-27,6170,6003,47
2017-08-28,7231,7041,47
2017-08-29,7060,6892,48
2017-08-30,7671,7445,47
2017-08-31,7451,7262,47
2017-09-01,8866,8696,47
2017-09-02,8099,7928,47
2017-09-03,8420,8232,47
2017-09-04,9083,8930,47
2017-09-05,8022,7818,48
2017-09-06,8943,8723,48
2017-09-07,8582,8393,49
2017-09-08,6929,6771,47
2017-09-09,5098,4950,46
2017-09-10,7205,7043,47
2017-09-11,9911,9726,47
2017-09-12,11460,11257,48
2017-09-13,20690,20415,47
2017-09-14,11324,11110,47
2017-09-15,13487,13280,48
2017-09-16,13059,12832,48
2017-09-17,10900,10662,46
2017-09-18,11413,11169,46
2017-09-19,10865,10617,48
2017-09-20,10694,10498,47
2017-09-21,10164,9936,47
2017-09-22,8421,8255,47
2017-09-23,7556,7381,47
2017-09-24,17058,16777,47
2017-09-25,34572,34118,46
2017-09-26,37772,37259,47
2017-09-27,29257,28830,46
2017-09-28,23508,23169,47
2017-09-29,18435,18130,48
2017-09-30,13586,13378,47
2017-10-01,13201,12964,46
2017-10-02,14716,14449,46
2017-10-03,15742,15442,48
2017-10-04,12968,12712,48
2017-10-05,13088,12854,48
2017-10-06,11338,11069,49
2017-10-07,8378,8185,48
2017-10-08,8952,8762,48
2017-10-09,11798,11517,47
2017-10-10,12065,11804,49
2017-10-11,13804,13523,49
2017-10-12,12434,12202,48
2017-10-13,9550,9332,48
2017-10-14,7389,7238,49
2017-10-15,10293,10118,48
2017-10-16,31094,30856,49
2017-10-17,44661,44399,47
2017-10-18,26176,25920,48
2017-10-19,19127,18897,47
2017-10-20,13423,13225,48
2017-10-21,10080,9889,48
2017-10-22,9536,9374,48
2017-10-23,13534,13252,49
2017-10-24,12487,12245,49
2017-10-25,10377,10165,49
2017-10-26,9462,9278,48
2017-10-27,9228,9066,48
2017-10-28,7243,7089,48
2017-10-29,9431,9247,49
2017-10-30,13275,13038,48
2017-10-31,15964,15739,48
2017-11-01,14444,14220,48
2017-11-02,10731,10494,49
2017-11-03,8973,8819,48
2017-11-04,6458,6300,48
2017-11-05,7726,7538,48
2017-11-06,10266,10054,47
2017-11-07,11363,11119,47
2017-11-08,10699,10451,49
2017-11-09,9749,9553,48
2017-11-10,8232,8088,48
2017-11-11,6460,6307,50
2017-11-12,6941,6778,49
2017-11-13,9779,9584,47
2017-11-14,10122,9904,49
2017-11-15,10161,9939,48
2017-11-16,9481,9278,48
2017-11-17,9009,8826,48
2017-11-18,6314,6180,48
2017-11-19,7723,7568,49
2017-11-20,10665,10471,48
2017-11-21,15339,15091,48
2017-11-22,21179,20955,48
2017-11-23,20912,20706,49
2017-11-24,11860,11675,48
2017-11-25,11610,11429,47
2017-11-26,12386,12189,48
2017-11-27,13579,13328,50
2017-11-28,10894,10670,49
2017-11-29,12092,11868,49
2017-11-30,12811,12591,47
2017-12-01,11080,10866,50
2017-12-02,7472,7341,49
2017-12-03,8819,8640,49
2017-12-04,12857,12596,48
2017-12-05,12956,12715,48
2017-12-06,13162,12943,49
2017-12-07,13701,13355,50
2017-12-08,175931,174663,49
2017-12-09,230967,225835,47
2017-12-10,106750,104001,49
2017-12-11,82822,81864,49
2017-12-12,50298,49611,48
2017-12-13,40232,39733,48
2017-12-14,27603,27247,49
2017-12-15,17474,17239,48
2017-12-16,13217,13044,48
2017-12-17,12808,12557,47
2017-12-18,14508,14211,48
2017-12-19,12555,12306,48
2017-12-20,10548,10347,48
2017-12-21,10242,10032,49
2017-12-22,8427,7436,49
2017-12-23,8155,6922,48
2017-12-24,7511,6572,48
2017-12-25,16250,14754,48
2017-12-26,14865,13826,47
2017-12-27,9869,9034,50
2017-12-28,24692,23631,48
2017-12-29,19670,18920,48
2017-12-30,68129,62502,48
2017-12-31,57224,50093,49
2018-01-01,20127,17168,49
2018-01-02,20473,17649,48
2018-01-03,21026,19251,49
2018-01-04,15136,13846,48
2018-01-05,11012,10457,48
2018-01-06,9132,8700,49
2018-01-07,9080,8641,48
2018-01-08,9914,9423,47
2018-01-09,11551,10980,49
2018-01-10,10785,10360,48
2018-01-11,10745,10361,48
2018-01-12,11050,10767,49
2018-01-13,8134,7844,48
2018-01-14,8469,8184,48
2018-01-15,10349,9985,49
2018-01-16,11967,11502,48
2018-01-17,10760,10455,48
