date,component,value
2016-09-10,trends_us,12.486429972856369
2016-09-11,trends_us,12.486429972856369
2016-09-12,trends_us,12.486429972856369
2016-09-13,trends_us,18.729644959284553
2016-09-14,trends_us,18.729644959284553
2016-09-15,trends_us,18.729644959284553
2016-09-16,trends_us,12.486429972856369
2016-09-17,trends_us,18.729644959284553
2016-09-18,trends_us,12.486429972856369
2016-09-19,trends_us,18.729644959284553
2016-09-20,trends_us,99.89143978285095
2016-09-21,trends_us,143.59394468784825
2016-09-22,trends_us,124.8642997285637
2016-09-23,trends_us,99.89143978285095
2016-09-24,trends_us,87.40500980999458
2016-09-25,trends_us,74.91857983713821
2016-09-26,trends_us,37.459289918569105
2016-09-27,trends_us,31.216074932140923
2016-09-28,trends_us,49.945719891425476
2016-09-29,trends_us,37.459289918569105
2016-09-30,trends_us,37.459289918569105
2016-10-01,trends_us,18.729644959284553
2016-10-02,trends_us,18.729644959284553
2016-10-03,trends_us,18.729644959284553
2016-10-04,trends_us,24.972859945712738
2016-10-05,trends_us,24.972859945712738
2016-10-06,trends_us,24.972859945712738
2016-10-07,trends_us,18.729644959284553
2016-10-08,trends_us,12.486429972856369
2016-10-09,trends_us,31.216074932140923
2016-10-10,trends_us,24.972859945712738
2016-10-11,trends_us,18.729644959284553
2016-10-12,trends_us,18.729644959284553
2016-10-13,trends_us,24.972859945712738
2016-10-14,trends_us,18.729644959284553
2016-10-15,trends_us,6.2432149864281845
2016-10-16,trends_us,6.2432149864281845
2016-10-17,trends_us,18.729644959284553
2016-10-18,trends_us,18.729644959284553
2016-10-19,trends_us,18.729644959284553
2016-10-20,trends_us,18.729644959284553
2016-10-21,trends_us,18.729644959284553
2016-10-22,trends_us,7.890470387225006
2016-10-23,trends_us,10.849396782434384
2016-10-24,trends_us,12.822014379240635
2016-10-25,trends_us,13.80832317764376
2016-10-26,trends_us,13.80832317764376
2016-10-27,trends_us,11.835705580837509
2016-10-28,trends_us,10.849396782434384
2016-10-29,trends_us,8.876779185628132
2016-10-30,trends_us,10.849396782434384
2016-10-31,trends_us,11.835705580837509
2016-11-01,trends_us,13.80832317764376
2016-11-02,trends_us,59.17852790418755
2016-11-03,trends_us,30.5755727504969
2016-11-04,trends_us,20.712484766465643
2016-11-05,trends_us,17.753558371256265
2016-11-06,trends_us,14.794631976046887
2016-11-07,trends_us,17.753558371256265
2016-11-08,trends_us,13.80832317764376
2016-11-09,trends_us,11.835705580837509
2016-11-10,trends_us,21.69879356486877
2016-11-11,trends_us,15.780940774450013
2016-11-12,trends_us,12.822014379240635
2016-11-13,trends_us,10.849396782434384
2016-11-14,trends_us,14.794631976046887
2016-11-15,trends_us,13.80832317764376
2016-11-16,trends_us,15.780940774450013
2016-11-17,trends_us,12.822014379240635
2016-11-18,trends_us,10.849396782434384
2016-11-19,trends_us,7.890470387225006
2016-11-20,trends_us,11.835705580837509
2016-11-21,trends_us,32.54819034730315
2016-11-22,trends_us,24.657719960078143
2016-11-23,trends_us,18.73986716965939
2016-11-24,trends_us,11.835705580837509
2016-11-25,trends_us,10.849396782434384
2016-11-26,trends_us,9.863087984031258
2016-11-27,trends_us,8.876779185628132
