date,article,views
2021-08-26,Killing_of_Sean_Bell,0.0
2021-08-27,Daniel_Prude,1.0
2021-08-27,Death_of_Anthony_Baez,5.0
2021-08-27,Death_of_Michael_Stewart,195.0
2021-08-27,Killing_of_Akai_Gurley,0.0
2021-08-27,Killing_of_Amadou_Diallo,0.0
2021-08-27,Killing_of_Daniel_Prude,20.0
2021-08-27,Killing_of_Deborah_Danner,0.0
2021-08-27,Killing_of_Gidone_Busch,0.0
2021-08-27,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-08-27,Killing_of_Randolph_Evans,0.0
2021-08-27,Killing_of_Sean_Bell,0.0
2021-08-28,Daniel_Prude,1.0
2021-08-28,Death_of_Anthony_Baez,6.0
2021-08-28,Death_of_Michael_Stewart,166.0
2021-08-28,Killing_of_Akai_Gurley,0.0
2021-08-28,Killing_of_Amadou_Diallo,0.0
2021-08-28,Killing_of_Daniel_Prude,26.0
2021-08-28,Killing_of_Deborah_Danner,0.0
2021-08-28,Killing_of_Gidone_Busch,0.0
2021-08-28,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-08-28,Killing_of_Randolph_Evans,0.0
2021-08-28,Killing_of_Sean_Bell,0.0
2021-08-29,Daniel_Prude,2.0
2021-08-29,Death_of_Anthony_Baez,8.0
2021-08-29,Death_of_Michael_Stewart,201.0
2021-08-29,Killing_of_Akai_Gurley,0.0
2021-08-29,Killing_of_Amadou_Diallo,0.0
2021-08-29,Killing_of_Daniel_Prude,43.0
2021-08-29,Killing_of_Deborah_Danner,0.0
2021-08-29,Killing_of_Gidone_Busch,0.0
2021-08-29,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-08-29,Killing_of_Randolph_Evans,0.0
2021-08-29,Killing_of_Sean_Bell,0.0
2021-08-30,Daniel_Prude,4.0
2021-08-30,Death_of_Anthony_Baez,10.0
2021-08-30,Death_of_Michael_Stewart,268.0
2021-08-30,Killing_of_Akai_Gurley,0.0
2021-08-30,Killing_of_Amadou_Diallo,0.0
2021-08-30,Killing_of_Daniel_Prude,42.0
2021-08-30,Killing_of_Deborah_Danner,0.0
2021-08-30,Killing_of_Gidone_Busch,0.0
2021-08-30,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-08-30,Killing_of_Randolph_Evans,0.0
2021-08-30,Killing_of_Sean_Bell,0.0
2021-08-31,Daniel_Prude,3.0
2021-08-31,Death_of_Anthony_Baez,10.0
2021-08-31,Death_of_Michael_Stewart,171.0
2021-08-31,Killing_of_Akai_Gurley,0.0
2021-08-31,Killing_of_Amadou_Diallo,0.0
2021-08-31,Killing_of_Daniel_Prude,69.0
2021-08-31,Killing_of_Deborah_Danner,0.0
2021-08-31,Killing_of_Gidone_Busch,0.0
2021-08-31,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-08-31,Killing_of_Randolph_Evans,0.0
2021-08-31,Killing_of_Sean_Bell,0.0
2021-09-01,Daniel_Prude,12.0
2021-09-01,Death_of_Anthony_Baez,9.0
2021-09-01,Death_of_Michael_Stewart,181.0
2021-09-01,Killing_of_Akai_Gurley,0.0
2021-09-01,Killing_of_Amadou_Diallo,0.0
2021-09-01,Killing_of_Daniel_Prude,644.0
2021-09-01,Killing_of_Deborah_Danner,0.0
2021-09-01,Killing_of_Gidone_Busch,0.0
2021-09-01,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-01,Killing_of_Randolph_Evans,0.0
2021-09-01,Killing_of_Sean_Bell,0.0
2021-09-02,Daniel_Prude,6.0
2021-09-02,Death_of_Anthony_Baez,7.0
2021-09-02,Death_of_Michael_Stewart,151.0
2021-09-02,Killing_of_Akai_Gurley,0.0
2021-09-02,Killing_of_Amadou_Diallo,0.0
2021-09-02,Killing_of_Daniel_Prude,728.0
2021-09-02,Killing_of_Deborah_Danner,0.0
2021-09-02,Killing_of_Gidone_Busch,0.0
2021-09-02,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-02,Killing_of_Randolph_Evans,0.0
2021-09-02,Killing_of_Sean_Bell,0.0
2021-09-03,Daniel_Prude,7.0
2021-09-03,Death_of_Anthony_Baez,7.0
2021-09-03,Death_of_Michael_Stewart,193.0
2021-09-03,Killing_of_Akai_Gurley,0.0
2021-09-03,Killing_of_Amadou_Diallo,0.0
2021-09-03,Killing_of_Daniel_Prude,275.0
2021-09-03,Killing_of_Deborah_Danner,0.0
2021-09-03,Killing_of_Gidone_Busch,0.0
2021-09-03,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-03,Killing_of_Randolph_Evans,0.0
2021-09-03,Killing_of_Sean_Bell,0.0
2021-09-04,Daniel_Prude,2.0
2021-09-04,Death_of_Anthony_Baez,9.0
2021-09-04,Death_of_Michael_Stewart,212.0
2021-09-04,Killing_of_Akai_Gurley,0.0
2021-09-04,Killing_of_Amadou_Diallo,0.0
2021-09-04,Killing_of_Daniel_Prude,142.0
2021-09-04,Killing_of_Deborah_Danner,0.0
2021-09-04,Killing_of_Gidone_Busch,0.0
2021-09-04,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-04,Killing_of_Randolph_Evans,0.0
2021-09-04,Killing_of_Sean_Bell,0.0
2021-09-05,Daniel_Prude,4.0
2021-09-05,Death_of_Anthony_Baez,8.0
2021-09-05,Death_of_Michael_Stewart,203.0
2021-09-05,Killing_of_Akai_Gurley,0.0
2021-09-05,Killing_of_Amadou_Diallo,0.0
2021-09-05,Killing_of_Daniel_Prude,79.0
2021-09-05,Killing_of_Deborah_Danner,0.0
2021-09-05,Killing_of_Gidone_Busch,0.0
2021-09-05,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-05,Killing_of_Randolph_Evans,0.0
2021-09-05,Killing_of_Sean_Bell,0.0
2021-09-06,Daniel_Prude,0.0
2021-09-06,Death_of_Anthony_Baez,8.0
2021-09-06,Death_of_Michael_Stewart,352.0
2021-09-06,Killing_of_Akai_Gurley,0.0
2021-09-06,Killing_of_Amadou_Diallo,0.0
2021-09-06,Killing_of_Daniel_Prude,75.0
2021-09-06,Killing_of_Deborah_Danner,0.0
2021-09-06,Killing_of_Gidone_Busch,0.0
2021-09-06,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-06,Killing_of_Randolph_Evans,0.0
2021-09-06,Killing_of_Sean_Bell,0.0
2021-09-07,Daniel_Prude,2.0
2021-09-07,Death_of_Anthony_Baez,8.0
2021-09-07,Death_of_Michael_Stewart,287.0
2021-09-07,Killing_of_Akai_Gurley,0.0
2021-09-07,Killing_of_Amadou_Diallo,0.0
2021-09-07,Killing_of_Daniel_Prude,70.0
2021-09-07,Killing_of_Deborah_Danner,0.0
2021-09-07,Killing_of_Gidone_Busch,0.0
2021-09-07,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-07,Killing_of_Randolph_Evans,0.0
2021-09-07,Killing_of_Sean_Bell,0.0
2021-09-08,Daniel_Prude,3.0
2021-09-08,Death_of_Anthony_Baez,11.0
2021-09-08,Death_of_Michael_Stewart,296.0
2021-09-08,Killing_of_Akai_Gurley,0.0
2021-09-08,Killing_of_Amadou_Diallo,0.0
2021-09-08,Killing_of_Daniel_Prude,65.0
2021-09-08,Killing_of_Deborah_Danner,0.0
2021-09-08,Killing_of_Gidone_Busch,0.0
2021-09-08,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-08,Killing_of_Randolph_Evans,0.0
2021-09-08,Killing_of_Sean_Bell,0.0
2021-09-09,Daniel_Prude,1.0
2021-09-09,Death_of_Anthony_Baez,13.0
2021-09-09,Death_of_Michael_Stewart,234.0
2021-09-09,Killing_of_Akai_Gurley,0.0
2021-09-09,Killing_of_Amadou_Diallo,0.0
2021-09-09,Killing_of_Daniel_Prude,60.0
2021-09-09,Killing_of_Deborah_Danner,0.0
2021-09-09,Killing_of_Gidone_Busch,0.0
2021-09-09,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-09,Killing_of_Randolph_Evans,0.0
2021-09-09,Killing_of_Sean_Bell,0.0
2021-09-10,Daniel_Prude,5.0
2021-09-10,Death_of_Anthony_Baez,9.0
2021-09-10,Death_of_Michael_Stewart,204.0
2021-09-10,Killing_of_Akai_Gurley,0.0
2021-09-10,Killing_of_Amadou_Diallo,0.0
2021-09-10,Killing_of_Daniel_Prude,39.0
2021-09-10,Killing_of_Deborah_Danner,0.0
2021-09-10,Killing_of_Gidone_Busch,0.0
2021-09-10,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-10,Killing_of_Randolph_Evans,0.0
2021-09-10,Killing_of_Sean_Bell,0.0
2021-09-11,Daniel_Prude,1.0
2021-09-11,Death_of_Anthony_Baez,9.0
2021-09-11,Death_of_Michael_Stewart,255.0
2021-09-11,Killing_of_Akai_Gurley,0.0
2021-09-11,Killing_of_Amadou_Diallo,0.0
2021-09-11,Killing_of_Daniel_Prude,36.0
2021-09-11,Killing_of_Deborah_Danner,0.0
2021-09-11,Killing_of_Gidone_Busch,0.0
2021-09-11,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-11,Killing_of_Randolph_Evans,0.0
2021-09-11,Killing_of_Sean_Bell,0.0
2021-09-12,Daniel_Prude,0.0
2021-09-12,Death_of_Anthony_Baez,14.0
2021-09-12,Death_of_Michael_Stewart,248.0
2021-09-12,Killing_of_Akai_Gurley,0.0
2021-09-12,Killing_of_Amadou_Diallo,0.0
2021-09-12,Killing_of_Daniel_Prude,67.0
2021-09-12,Killing_of_Deborah_Danner,0.0
2021-09-12,Killing_of_Gidone_Busch,0.0
2021-09-12,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-12,Killing_of_Randolph_Evans,0.0
2021-09-12,Killing_of_Sean_Bell,0.0
2021-09-13,Daniel_Prude,4.0
2021-09-13,Death_of_Anthony_Baez,8.0
2021-09-13,Death_of_Michael_Stewart,235.0
2021-09-13,Killing_of_Akai_Gurley,0.0
2021-09-13,Killing_of_Amadou_Diallo,0.0
2021-09-13,Killing_of_Daniel_Prude,53.0
2021-09-13,Killing_of_Deborah_Danner,0.0
2021-09-13,Killing_of_Gidone_Busch,0.0
2021-09-13,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-13,Killing_of_Randolph_Evans,0.0
2021-09-13,Killing_of_Sean_Bell,0.0
2021-09-14,Daniel_Prude,3.0
2021-09-14,Death_of_Anthony_Baez,13.0
2021-09-14,Death_of_Michael_Stewart,201.0
2021-09-14,Killing_of_Akai_Gurley,0.0
2021-09-14,Killing_of_Amadou_Diallo,0.0
2021-09-14,Killing_of_Daniel_Prude,61.0
2021-09-14,Killing_of_Deborah_Danner,0.0
2021-09-14,Killing_of_Gidone_Busch,0.0
2021-09-14,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-14,Killing_of_Randolph_Evans,0.0
2021-09-14,Killing_of_Sean_Bell,0.0
2021-09-15,Daniel_Prude,1.0
2021-09-15,Death_of_Anthony_Baez,13.0
2021-09-15,Death_of_Michael_Stewart,308.0
2021-09-15,Killing_of_Akai_Gurley,0.0
2021-09-15,Killing_of_Amadou_Diallo,0.0
2021-09-15,Killing_of_Daniel_Prude,61.0
2021-09-15,Killing_of_Deborah_Danner,0.0
2021-09-15,Killing_of_Gidone_Busch,0.0
2021-09-15,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-15,Killing_of_Randolph_Evans,0.0
2021-09-15,Killing_of_Sean_Bell,0.0
2021-09-16,Daniel_Prude,1.0
2021-09-16,Death_of_Anthony_Baez,9.0
2021-09-16,Death_of_Michael_Stewart,294.0
2021-09-16,Killing_of_Akai_Gurley,0.0
2021-09-16,Killing_of_Amadou_Diallo,0.0
2021-09-16,Killing_of_Daniel_Prude,66.0
2021-09-16,Killing_of_Deborah_Danner,0.0
2021-09-16,Killing_of_Gidone_Busch,0.0
2021-09-16,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-16,Killing_of_Randolph_Evans,0.0
2021-09-16,Killing_of_Sean_Bell,0.0
2021-09-17,Daniel_Prude,2.0
2021-09-17,Death_of_Anthony_Baez,16.0
2021-09-17,Death_of_Michael_Stewart,162.0
2021-09-17,Killing_of_Akai_Gurley,0.0
2021-09-17,Killing_of_Amadou_Diallo,0.0
2021-09-17,Killing_of_Daniel_Prude,44.0
2021-09-17,Killing_of_Deborah_Danner,0.0
2021-09-17,Killing_of_Gidone_Busch,0.0
2021-09-17,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-17,Killing_of_Randolph_Evans,0.0
2021-09-17,Killing_of_Sean_Bell,0.0
2021-09-18,Daniel_Prude,2.0
2021-09-18,Death_of_Anthony_Baez,7.0
2021-09-18,Death_of_Michael_Stewart,193.0
2021-09-18,Killing_of_Akai_Gurley,0.0
2021-09-18,Killing_of_Amadou_Diallo,0.0
2021-09-18,Killing_of_Daniel_Prude,56.0
2021-09-18,Killing_of_Deborah_Danner,0.0
2021-09-18,Killing_of_Gidone_Busch,0.0
2021-09-18,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-18,Killing_of_Randolph_Evans,0.0
2021-09-18,Killing_of_Sean_Bell,0.0
2021-09-19,Daniel_Prude,4.0
2021-09-19,Death_of_Anthony_Baez,7.0
2021-09-19,Death_of_Michael_Stewart,264.0
2021-09-19,Killing_of_Akai_Gurley,0.0
2021-09-19,Killing_of_Amadou_Diallo,0.0
2021-09-19,Killing_of_Daniel_Prude,55.0
2021-09-19,Killing_of_Deborah_Danner,0.0
2021-09-19,Killing_of_Gidone_Busch,0.0
2021-09-19,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-19,Killing_of_Randolph_Evans,0.0
2021-09-19,Killing_of_Sean_Bell,0.0
2021-09-20,Daniel_Prude,0.0
2021-09-20,Death_of_Anthony_Baez,8.0
2021-09-20,Death_of_Michael_Stewart,197.0
2021-09-20,Killing_of_Akai_Gurley,0.0
2021-09-20,Killing_of_Amadou_Diallo,0.0
2021-09-20,Killing_of_Daniel_Prude,58.0
2021-09-20,Killing_of_Deborah_Danner,0.0
2021-09-20,Killing_of_Gidone_Busch,0.0
2021-09-20,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-20,Killing_of_Randolph_Evans,0.0
2021-09-20,Killing_of_Sean_Bell,0.0
2021-09-21,Daniel_Prude,1.0
2021-09-21,Death_of_Anthony_Baez,17.0
2021-09-21,Death_of_Michael_Stewart,204.0
2021-09-21,Killing_of_Akai_Gurley,0.0
2021-09-21,Killing_of_Amadou_Diallo,0.0
2021-09-21,Killing_of_Daniel_Prude,47.0
2021-09-21,Killing_of_Deborah_Danner,0.0
2021-09-21,Killing_of_Gidone_Busch,0.0
2021-09-21,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-21,Killing_of_Randolph_Evans,0.0
2021-09-21,Killing_of_Sean_Bell,0.0
2021-09-22,Daniel_Prude,2.0
2021-09-22,Death_of_Anthony_Baez,15.0
2021-09-22,Death_of_Michael_Stewart,162.0
2021-09-22,Killing_of_Akai_Gurley,0.0
2021-09-22,Killing_of_Amadou_Diallo,0.0
2021-09-22,Killing_of_Daniel_Prude,48.0
2021-09-22,Killing_of_Deborah_Danner,0.0
2021-09-22,Killing_of_Gidone_Busch,0.0
2021-09-22,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-22,Killing_of_Randolph_Evans,0.0
2021-09-22,Killing_of_Sean_Bell,0.0
2021-09-23,Daniel_Prude,2.0
2021-09-23,Death_of_Anthony_Baez,13.0
2021-09-23,Death_of_Michael_Stewart,182.0
2021-09-23,Killing_of_Akai_Gurley,0.0
2021-09-23,Killing_of_Amadou_Diallo,0.0
2021-09-23,Killing_of_Daniel_Prude,81.0
2021-09-23,Killing_of_Deborah_Danner,0.0
2021-09-23,Killing_of_Gidone_Busch,0.0
2021-09-23,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-23,Killing_of_Randolph_Evans,0.0
2021-09-23,Killing_of_Sean_Bell,0.0
2021-09-24,Daniel_Prude,7.0
2021-09-24,Death_of_Anthony_Baez,11.0
2021-09-24,Death_of_Michael_Stewart,165.0
2021-09-24,Killing_of_Akai_Gurley,0.0
2021-09-24,Killing_of_Amadou_Diallo,0.0
2021-09-24,Killing_of_Daniel_Prude,214.0
2021-09-24,Killing_of_Deborah_Danner,0.0
2021-09-24,Killing_of_Gidone_Busch,0.0
2021-09-24,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-24,Killing_of_Randolph_Evans,0.0
2021-09-24,Killing_of_Sean_Bell,0.0
2021-09-25,Daniel_Prude,3.0
2021-09-25,Death_of_Anthony_Baez,9.0
2021-09-25,Death_of_Michael_Stewart,177.0
2021-09-25,Killing_of_Akai_Gurley,0.0
2021-09-25,Killing_of_Amadou_Diallo,0.0
2021-09-25,Killing_of_Daniel_Prude,136.0
2021-09-25,Killing_of_Deborah_Danner,0.0
2021-09-25,Killing_of_Gidone_Busch,0.0
2021-09-25,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-25,Killing_of_Randolph_Evans,0.0
2021-09-25,Killing_of_Sean_Bell,0.0
2021-09-26,Daniel_Prude,3.0
2021-09-26,Death_of_Anthony_Baez,8.0
2021-09-26,Death_of_Michael_Stewart,173.0
2021-09-26,Killing_of_Akai_Gurley,0.0
2021-09-26,Killing_of_Amadou_Diallo,0.0
2021-09-26,Killing_of_Daniel_Prude,75.0
2021-09-26,Killing_of_Deborah_Danner,0.0
2021-09-26,Killing_of_Gidone_Busch,0.0
2021-09-26,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-26,Killing_of_Randolph_Evans,0.0
2021-09-26,Killing_of_Sean_Bell,0.0
2021-09-27,Daniel_Prude,3.0
2021-09-27,Death_of_Anthony_Baez,9.0
2021-09-27,Death_of_Michael_Stewart,162.0
2021-09-27,Killing_of_Akai_Gurley,0.0
2021-09-27,Killing_of_Amadou_Diallo,0.0
2021-09-27,Killing_of_Daniel_Prude,55.0
2021-09-27,Killing_of_Deborah_Danner,0.0
2021-09-27,Killing_of_Gidone_Busch,0.0
2021-09-27,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-27,Killing_of_Randolph_Evans,0.0
2021-09-27,Killing_of_Sean_Bell,0.0
2021-09-28,Daniel_Prude,2.0
2021-09-28,Death_of_Anthony_Baez,2.0
2021-09-28,Death_of_Michael_Stewart,219.0
2021-09-28,Killing_of_Akai_Gurley,0.0
2021-09-28,Killing_of_Amadou_Diallo,0.0
2021-09-28,Killing_of_Daniel_Prude,69.0
2021-09-28,Killing_of_Deborah_Danner,0.0
2021-09-28,Killing_of_Gidone_Busch,0.0
2021-09-28,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-28,Killing_of_Randolph_Evans,0.0
2021-09-28,Killing_of_Sean_Bell,0.0
2021-09-29,Daniel_Prude,0.0
2021-09-29,Death_of_Anthony_Baez,10.0
2021-09-29,Death_of_Michael_Stewart,170.0
2021-09-29,Killing_of_Akai_Gurley,0.0
2021-09-29,Killing_of_Amadou_Diallo,0.0
2021-09-29,Killing_of_Daniel_Prude,48.0
2021-09-29,Killing_of_Deborah_Danner,0.0
2021-09-29,Killing_of_Gidone_Busch,0.0
2021-09-29,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-29,Killing_of_Randolph_Evans,0.0
2021-09-29,Killing_of_Sean_Bell,0.0
2021-09-30,Daniel_Prude,3.0
2021-09-30,Death_of_Anthony_Baez,11.0
2021-09-30,Death_of_Michael_Stewart,176.0
2021-09-30,Killing_of_Akai_Gurley,0.0
2021-09-30,Killing_of_Amadou_Diallo,0.0
2021-09-30,Killing_of_Daniel_Prude,56.0
2021-09-30,Killing_of_Deborah_Danner,0.0
2021-09-30,Killing_of_Gidone_Busch,0.0
2021-09-30,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-09-30,Killing_of_Randolph_Evans,0.0
2021-09-30,Killing_of_Sean_Bell,0.0
2021-10-01,Daniel_Prude,1.0
2021-10-01,Death_of_Anthony_Baez,7.0
2021-10-01,Death_of_Michael_Stewart,162.0
2021-10-01,Killing_of_Akai_Gurley,0.0
2021-10-01,Killing_of_Amadou_Diallo,0.0
2021-10-01,Killing_of_Daniel_Prude,42.0
2021-10-01,Killing_of_Deborah_Danner,0.0
2021-10-01,Killing_of_Gidone_Busch,0.0
2021-10-01,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-01,Killing_of_Randolph_Evans,0.0
2021-10-01,Killing_of_Sean_Bell,0.0
2021-10-02,Daniel_Prude,1.0
2021-10-02,Death_of_Anthony_Baez,9.0
2021-10-02,Death_of_Michael_Stewart,133.0
2021-10-02,Killing_of_Akai_Gurley,0.0
2021-10-02,Killing_of_Amadou_Diallo,0.0
2021-10-02,Killing_of_Daniel_Prude,48.0
2021-10-02,Killing_of_Deborah_Danner,0.0
2021-10-02,Killing_of_Gidone_Busch,0.0
2021-10-02,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-02,Killing_of_Randolph_Evans,0.0
2021-10-02,Killing_of_Sean_Bell,0.0
2021-10-03,Daniel_Prude,2.0
2021-10-03,Death_of_Anthony_Baez,5.0
2021-10-03,Death_of_Michael_Stewart,152.0
2021-10-03,Killing_of_Akai_Gurley,0.0
2021-10-03,Killing_of_Amadou_Diallo,0.0
2021-10-03,Killing_of_Daniel_Prude,40.0
2021-10-03,Killing_of_Deborah_Danner,0.0
2021-10-03,Killing_of_Gidone_Busch,0.0
2021-10-03,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-03,Killing_of_Randolph_Evans,0.0
2021-10-03,Killing_of_Sean_Bell,0.0
2021-10-04,Daniel_Prude,2.0
2021-10-04,Death_of_Anthony_Baez,13.0
2021-10-04,Death_of_Michael_Stewart,169.0
2021-10-04,Killing_of_Akai_Gurley,0.0
2021-10-04,Killing_of_Amadou_Diallo,0.0
2021-10-04,Killing_of_Daniel_Prude,69.0
2021-10-04,Killing_of_Deborah_Danner,0.0
2021-10-04,Killing_of_Gidone_Busch,0.0
2021-10-04,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-04,Killing_of_Randolph_Evans,0.0
2021-10-04,Killing_of_Sean_Bell,0.0
2021-10-05,Daniel_Prude,4.0
2021-10-05,Death_of_Anthony_Baez,9.0
2021-10-05,Death_of_Michael_Stewart,126.0
2021-10-05,Killing_of_Akai_Gurley,0.0
2021-10-05,Killing_of_Amadou_Diallo,0.0
2021-10-05,Killing_of_Daniel_Prude,146.0
2021-10-05,Killing_of_Deborah_Danner,0.0
2021-10-05,Killing_of_Gidone_Busch,0.0
2021-10-05,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-05,Killing_of_Randolph_Evans,0.0
2021-10-05,Killing_of_Sean_Bell,0.0
2021-10-06,Daniel_Prude,0.0
2021-10-06,Death_of_Anthony_Baez,8.0
2021-10-06,Death_of_Michael_Stewart,137.0
2021-10-06,Killing_of_Akai_Gurley,0.0
2021-10-06,Killing_of_Amadou_Diallo,0.0
2021-10-06,Killing_of_Daniel_Prude,66.0
2021-10-06,Killing_of_Deborah_Danner,0.0
2021-10-06,Killing_of_Gidone_Busch,0.0
2021-10-06,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-06,Killing_of_Randolph_Evans,0.0
2021-10-06,Killing_of_Sean_Bell,0.0
2021-10-07,Daniel_Prude,1.0
2021-10-07,Death_of_Anthony_Baez,10.0
2021-10-07,Death_of_Michael_Stewart,207.0
2021-10-07,Killing_of_Akai_Gurley,0.0
2021-10-07,Killing_of_Amadou_Diallo,0.0
2021-10-07,Killing_of_Daniel_Prude,58.0
2021-10-07,Killing_of_Deborah_Danner,0.0
2021-10-07,Killing_of_Gidone_Busch,0.0
2021-10-07,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-07,Killing_of_Randolph_Evans,0.0
2021-10-07,Killing_of_Sean_Bell,0.0
2021-10-08,Daniel_Prude,4.0
2021-10-08,Death_of_Anthony_Baez,18.0
2021-10-08,Death_of_Michael_Stewart,197.0
2021-10-08,Killing_of_Akai_Gurley,0.0
2021-10-08,Killing_of_Amadou_Diallo,0.0
2021-10-08,Killing_of_Daniel_Prude,45.0
2021-10-08,Killing_of_Deborah_Danner,0.0
2021-10-08,Killing_of_Gidone_Busch,0.0
2021-10-08,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-08,Killing_of_Randolph_Evans,0.0
2021-10-08,Killing_of_Sean_Bell,0.0
2021-10-09,Daniel_Prude,0.0
2021-10-09,Death_of_Anthony_Baez,15.0
2021-10-09,Death_of_Michael_Stewart,157.0
2021-10-09,Killing_of_Akai_Gurley,0.0
2021-10-09,Killing_of_Amadou_Diallo,0.0
2021-10-09,Killing_of_Daniel_Prude,35.0
2021-10-09,Killing_of_Deborah_Danner,0.0
2021-10-09,Killing_of_Gidone_Busch,0.0
2021-10-09,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-09,Killing_of_Randolph_Evans,0.0
2021-10-09,Killing_of_Sean_Bell,0.0
2021-10-10,Daniel_Prude,1.0
2021-10-10,Death_of_Anthony_Baez,61.0
2021-10-10,Death_of_Michael_Stewart,136.0
2021-10-10,Killing_of_Akai_Gurley,0.0
2021-10-10,Killing_of_Amadou_Diallo,0.0
2021-10-10,Killing_of_Daniel_Prude,34.0
2021-10-10,Killing_of_Deborah_Danner,0.0
2021-10-10,Killing_of_Gidone_Busch,0.0
2021-10-10,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-10,Killing_of_Randolph_Evans,0.0
2021-10-10,Killing_of_Sean_Bell,0.0
2021-10-11,Daniel_Prude,3.0
2021-10-11,Death_of_Anthony_Baez,347.0
2021-10-11,Death_of_Michael_Stewart,121.0
2021-10-11,Killing_of_Akai_Gurley,0.0
2021-10-11,Killing_of_Amadou_Diallo,0.0
2021-10-11,Killing_of_Daniel_Prude,61.0
2021-10-11,Killing_of_Deborah_Danner,0.0
2021-10-11,Killing_of_Gidone_Busch,0.0
2021-10-11,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-11,Killing_of_Randolph_Evans,0.0
2021-10-11,Killing_of_Sean_Bell,0.0
2021-10-12,Daniel_Prude,4.0
2021-10-12,Death_of_Anthony_Baez,102.0
2021-10-12,Death_of_Michael_Stewart,198.0
2021-10-12,Killing_of_Akai_Gurley,0.0
2021-10-12,Killing_of_Amadou_Diallo,0.0
2021-10-12,Killing_of_Daniel_Prude,56.0
2021-10-12,Killing_of_Deborah_Danner,0.0
2021-10-12,Killing_of_Gidone_Busch,0.0
2021-10-12,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-12,Killing_of_Randolph_Evans,0.0
2021-10-12,Killing_of_Sean_Bell,0.0
2021-10-13,Daniel_Prude,1.0
2021-10-13,Death_of_Anthony_Baez,26.0
2021-10-13,Death_of_Michael_Stewart,145.0
2021-10-13,Killing_of_Akai_Gurley,0.0
2021-10-13,Killing_of_Amadou_Diallo,0.0
2021-10-13,Killing_of_Daniel_Prude,63.0
2021-10-13,Killing_of_Deborah_Danner,0.0
2021-10-13,Killing_of_Gidone_Busch,0.0
2021-10-13,Killing_of_Kenneth_Chamberlain_Sr.,0.0
2021-10-13,Killing_of_Randolph_Evans,0.0
2021-10-13,Killing_of_Sean_Bell,0.0
2021-10-14,Daniel_Prude,3.0
2021-10-14,Death_of_Anthony_Baez,21.0
2021-10-14,Death_of_Michael_Stewart,123.0
2021-10-14,Killing_of_Akai_Gurley,0.0
2021-10-14,Killing_of_Amadou_Diallo,0.0
2021-10-14,Killing_of_Daniel_Prude,51.0
2021-10-14,Killing_of_Deborah_Danner,0.0
