date,sum,max,n_articles
2018-01-17,13414,13111,47
2018-01-18,11286,10956,47
2018-01-19,10679,10376,47
2018-01-20,9536,9248,47
2018-01-21,10344,10065,47
2018-01-22,11518,11169,47
2018-01-23,13846,13438,47
2018-01-24,12621,12321,47
2018-01-25,10645,10351,47
2018-01-26,9693,9472,47
2018-01-27,8304,8082,47
2018-01-28,9567,9367,47
2018-01-29,10250,9980,47
2018-01-30,12210,11960,47
2018-01-31,10361,10105,47
2018-02-01,11223,10984,47
2018-02-02,11381,11109,47
2018-02-03,7549,7332,47
2018-02-04,8622,8366,47
2018-02-05,11496,11187,47
2018-02-06,19303,18888,47
2018-02-07,15337,14917,47
2018-02-08,19228,18903,47
2018-02-09,11433,11136,46
2018-02-10,8682,8469,47
2018-02-11,8909,8664,47
2018-02-12,10982,10641,47
2018-02-13,14579,14309,47
2018-02-14,11169,10923,47
2018-02-15,16339,16010,47
2018-02-16,26584,26270,47
2018-02-17,80761,80401,47
2018-02-18,54082,53697,47
2018-02-19,29990,29649,47
2018-02-20,21760,21468,47
2018-02-21,17442,17122,47
2018-02-22,29225,28741,46
2018-02-23,41703,41180,47
2018-02-24,26427,26041,47
2018-02-25,22286,21921,48
2018-02-26,20235,19872,48
2018-02-27,17443,17041,47
2018-02-28,15417,15113,48
2018-03-01,13585,13301,48
2018-03-02,12308,12016,48
2018-03-03,12290,12062,47
2018-03-04,20606,20290,48
2018-03-05,17630,17292,47
2018-03-06,14901,14581,48
2018-03-07,13289,12931,48
2018-03-08,13564,13294,48
2018-03-09,12331,12044,48
2018-03-10,10602,10347,48
2018-03-11,11750,11477,48
2018-03-12,12451,12153,48
2018-03-13,12792,12374,48
2018-03-14,12298,11873,47
2018-03-15,11903,11639,48
2018-03-16,10378,10138,48
2018-03-17,10304,10100,48
2018-03-18,10793,10585,48
2018-03-19,11764,11510,48
2018-03-20,13439,13136,48
2018-03-21,15168,14829,48
2018-03-22,17005,16714,48
2018-03-23,22175,21812,48
2018-03-24,13183,12943,48
2018-03-25,16084,15789,48
2018-03-26,16812,16456,48
2018-03-27,71700,70802,48
2018-03-28,45440,44842,48
2018-03-29,24369,23973,48
2018-03-30,24783,24376,47
2018-03-31,55704,54970,48
2018-04-01,23955,23622,48
2018-04-02,20128,19733,48
2018-04-03,17688,17381,48
2018-04-04,16714,16405,48
2018-04-05,17190,16842,48
2018-04-06,13210,12954,48
2018-04-07,10108,9896,48
2018-04-08,10101,9849,48
2018-04-09,12584,12283,48
2018-04-10,11372,11125,47
2018-04-11,11924,11676,48
2018-04-12,11841,11609,48
2018-04-13,10300,9888,48
2018-04-14,9687,8993,48
2018-04-15,11571,11146,47
2018-04-16,12816,12380,48
2018-04-17,12021,11650,48
2018-04-18,13667,13337,47
2018-04-19,13109,12832,48
2018-04-20,12078,11799,48
2018-04-21,8908,8738,48
2018-04-22,9398,9211,48
2018-04-23,12582,12350,48
2018-04-24,13515,13237,48
2018-04-25,14452,14230,48
2018-04-26,12984,12736,48
2018-04-27,12041,11802,48
2018-04-28,8364,8181,48
2018-04-29,15820,15547,48
2018-04-30,13175,12918,48
2018-05-01,12207,11956,48
2018-05-02,11380,11118,48
2018-05-03,10814,10590,48
2018-05-04,8997,8816,48
2018-05-05,7518,7351,48
2018-05-06,8568,8360,48
2018-05-07,11834,11556,48
2018-05-08,13496,13228,47
2018-05-09,11729,11504,48
2018-05-10,11718,11508,48
2018-05-11,12026,11842,48
2018-05-12,8954,8784,48
2018-05-13,10094,9913,47
2018-05-14,11478,11255,48
2018-05-15,11521,11269,48
2018-05-16,11945,11708,48
2018-05-17,12427,12212,48
2018-05-18,12936,12720,47
2018-05-19,12307,12163,48
2018-05-20,15976,15805,48
2018-05-21,20729,20423,48
2018-05-22,13615,13359,48
2018-05-23,12613,12385,48
2018-05-24,17653,17355,48
2018-05-25,13776,13552,47
2018-05-26,9812,9597,48
2018-05-27,9331,9137,48
2018-05-28,10897,10662,48
2018-05-29,10546,10364,48
2018-05-30,11383,11177,48
2018-05-31,10637,10430,48
2018-06-01,9976,9769,48
2018-06-02,8807,8623,47
2018-06-03,8789,8615,48
2018-06-04,11305,11096,48
2018-06-05,11248,11034,48
2018-06-06,12437,12199,48
2018-06-07,19629,19237,48
2018-06-08,13390,13120,48
2018-06-09,8668,8460,48
2018-06-10,8727,8562,48
2018-06-11,9464,9271,48
2018-06-12,8565,8387,48
2018-06-13,8579,8399,48
2018-06-14,7980,7819,48
2018-06-15,6902,6707,48
2018-06-16,6486,6335,48
2018-06-17,7105,6947,48
2018-06-18,8146,7971,48
2018-06-19,12852,12625,48
2018-06-20,9349,9206,48
2018-06-21,9493,9306,49
2018-06-22,10862,10351,49
2018-06-23,10371,9747,49
2018-06-24,12098,11527,49
2018-06-25,15547,14761,49
2018-06-26,19436,18997,49
2018-06-27,18554,18139,49
2018-06-28,11413,11183,49
2018-06-29,12314,12064,49
2018-06-30,10013,9798,49
2018-07-01,9462,9264,49
2018-07-02,9759,9589,49
2018-07-03,8767,8576,48
2018-07-04,7984,7771,49
2018-07-05,10006,9787,49
2018-07-06,11217,11014,49
2018-07-07,12419,12227,49
2018-07-08,11166,10961,49
2018-07-09,10254,9982,49
2018-07-10,9785,9466,49
2018-07-11,9715,9463,48
2018-07-12,9658,9382,49
2018-07-13,13639,13381,49
2018-07-14,17083,16900,49
2018-07-15,15761,15514,49
2018-07-16,15340,14987,49
2018-07-17,17087,16784,49
2018-07-18,15752,15427,49
2018-07-19,11461,11210,49
2018-07-20,9952,9712,49
2018-07-21,9074,8910,50
2018-07-22,10155,9957,50
2018-07-23,10424,10168,49
2018-07-24,10507,10267,49
2018-07-25,10668,10434,49
2018-07-26,10758,10552,49
2018-07-27,10176,9951,49
2018-07-28,8572,8349,50
2018-07-29,9225,9019,48
2018-07-30,11236,10965,49
2018-07-31,13868,13522,49
2018-08-01,11606,11307,49
2018-08-02,12418,12138,49
2018-08-03,10152,9937,49
2018-08-04,8493,8324,49
2018-08-05,15359,15097,49
2018-08-06,13407,13141,49
2018-08-07,11508,11245,49
2018-08-08,12491,12256,49
2018-08-09,16124,15900,49
2018-08-10,16423,16190,49
2018-08-11,18299,18007,49
2018-08-12,25080,24853,49
2018-08-13,22304,22030,49
2018-08-14,12837,12607,49
2018-08-15,11308,11090,49
2018-08-16,12034,11776,49
2018-08-17,12580,12365,49
2018-08-18,14696,14501,49
2018-08-19,16986,16743,49
2018-08-20,14945,14744,49
2018-08-21,14073,13849,49
2018-08-22,13505,13281,49
2018-08-23,12692,12480,49
2018-08-24,11151,10902,49
2018-08-25,9532,9340,48
2018-08-26,9429,9239,49
2018-08-27,10681,10484,50
2018-08-28,31909,31651,49
2018-08-29,36388,36101,49
2018-08-30,29014,28752,49
2018-08-31,150823,147806,49
2018-09-01,197972,194673,49
2018-09-02,57276,56506,49
2018-09-03,32245,31844,49
2018-09-04,31988,31568,49
2018-09-05,31670,31315,49
2018-09-06,24820,24483,49
2018-09-07,18922,18620,48
2018-09-08,17022,16774,49
2018-09-09,17419,17117,48
2018-09-10,19189,18839,49
2018-09-11,18731,18190,49
2018-09-12,17013,16660,49
2018-09-13,15227,14959,49
2018-09-14,15681,15359,49
2018-09-15,12781,12560,48
2018-09-16,12869,12631,50
2018-09-17,20667,20351,48
2018-09-18,26543,26224,49
2018-09-19,16273,16001,49
2018-09-20,16055,15790,49
2018-09-21,13197,12419,49
2018-09-22,9509,9295,48
2018-09-23,10579,10400,49
2018-09-24,14087,13860,49
2018-09-25,14513,14251,49
2018-09-26,13808,13583,49
2018-09-27,23023,22728,49
2018-09-28,19364,19108,49
2018-09-29,11810,11639,49
2018-09-30,11161,10980,49
2018-10-01,12677,12495,49
2018-10-02,15717,15505,49
2018-10-03,19046,18771,49
2018-10-04,32243,31959,49
2018-10-05,167903,167225,49
2018-10-06,81894,81456,49
2018-10-07,27003,26621,49
2018-10-08,23436,23009,49
2018-10-09,21926,20105,49
2018-10-10,18987,16031,49
2018-10-11,18961,16931,49
2018-10-12,19946,17293,49
2018-10-13,12355,10940,49
2018-10-14,16258,15362,49
2018-10-15,15162,14465,49
2018-10-16,14474,13895,49
2018-10-17,16100,15416,49
2018-10-18,13530,13028,49
2018-10-19,12095,11636,50
2018-10-20,9653,9265,49
2018-10-21,10573,10170,49
2018-10-22,12723,12309,49
2018-10-23,14419,13934,49
2018-10-24,13677,13169,49
2018-10-25,12384,11927,49
2018-10-26,11405,10992,49
2018-10-27,9219,8902,49
2018-10-28,9889,9531,49
2018-10-29,12020,11623,49
2018-10-30,11360,11008,49
2018-10-31,11342,10951,48
2018-11-01,12587,12230,50
2018-11-02,11951,11592,49
2018-11-03,8207,7911,49
2018-11-04,9166,8742,49
2018-11-05,11837,11394,49
2018-11-06,12045,11622,49
2018-11-07,11448,11018,49
2018-11-08,11211,10745,49
2018-11-09,9923,9572,49
2018-11-10,7470,7193,48
2018-11-11,8116,7834,49
2018-11-12,10543,10223,49
2018-11-13,14484,14071,49
2018-11-14,13055,12626,49
2018-11-15,11294,10949,49
2018-11-16,11204,10815,48
2018-11-17,8835,8609,49
2018-11-18,9092,8795,49
2018-11-19,9977,9660,49
2018-11-20,9960,9574,50
2018-11-21,10103,9785,50
2018-11-22,7983,7779,49
2018-11-23,8911,8671,49
2018-11-24,12620,12367,50
2018-11-25,13532,13068,50
2018-11-26,14071,13674,50
2018-11-27,21127,20576,50
2018-11-28,21748,21265,49
2018-11-29,19786,19345,50
2018-11-30,16457,16081,50
2018-12-01,11622,11323,50
2018-12-02,12725,12389,50
2018-12-03,16535,16065,50
2018-12-04,34116,33601,50
2018-12-05,27528,27031,50
2018-12-06,22732,22286,50
2018-12-07,19632,19250,50
2018-12-08,16057,15740,50
2018-12-09,21926,21535,49
2018-12-10,19577,19190,50
2018-12-11,19795,19443,50
2018-12-12,15466,15131,50
2018-12-13,17088,16739,50
2018-12-14,15178,14768,50
2018-12-15,17857,17486,49
2018-12-16,12228,11977,50
2018-12-17,12725,12422,50
2018-12-18,11225,10925,50
2018-12-19,12855,12521,50
2018-12-20,11100,10803,50
2018-12-21,9402,9153,50
2018-12-22,9410,9182,50
2018-12-23,9849,9630,50
2018-12-24,8019,7804,50
2018-12-25,7177,6979,50
2018-12-26,7201,6973,50
2018-12-27,10163,9912,49
2018-12-28,8453,8217,50
2018-12-29,9911,9641,50
2018-12-30,11393,11113,50
2018-12-31,10513,10216,51
2019-01-01,8915,8663,50
2019-01-02,10290,9996,50
2019-01-03,10454,10151,50
2019-01-04,9631,9339,50
2019-01-05,7865,7606,50
2019-01-06,9335,9059,50
2019-01-07,9495,9174,50
2019-01-08,9597,9317,50
2019-01-09,10256,9963,51
2019-01-10,10999,10695,50
2019-01-11,10449,10155,50
2019-01-12,8439,8178,50
2019-01-13,11105,10713,50
2019-01-14,10703,10369,50
2019-01-15,12850,11296,50
2019-01-16,10822,10269,50
2019-01-17,18029,15984,50
2019-01-18,35287,30323,50
2019-01-19,54298,49281,50
2019-01-20,15808,14203,50
2019-01-21,12775,11906,50
2019-01-22,13168,12630,50
2019-01-23,13257,12770,50
2019-01-24,12191,11735,50
2019-01-25,11039,10663,50
2019-01-26,8275,7994,50
2019-01-27,9061,8785,50
2019-01-28,10100,9793,50
2019-01-29,10917,10613,50
2019-01-30,11018,10508,50
2019-01-31,11052,10680,50
2019-02-01,10296,10001,50
2019-02-02,10058,9767,50
2019-02-03,10046,9746,50
2019-02-04,11670,11353,50
2019-02-05,14772,14378,50
2019-02-06,16582,16222,50
2019-02-07,20205,19845,50
2019-02-08,21442,21008,50
2019-02-09,12114,11829,50
2019-02-10,12781,12436,50
2019-02-11,15041,14419,50
2019-02-12,14979,14403,51
2019-02-13,16838,16309,51
2019-02-14,32253,29955,51
2019-02-15,26098,25038,51
2019-02-16,15798,15170,51
2019-02-17,17226,16588,51
2019-02-18,16784,16083,51
2019-02-19,16278,15742,51
2019-02-20,15128,14704,51
2019-02-21,22115,21428,51
2019-02-22,19011,18507,51
2019-02-23,11688,11359,51
2019-02-24,11233,10845,51
2019-02-25,15933,15533,51
2019-02-26,16767,16282,51
2019-02-27,14359,13952,51
2019-02-28,12025,11741,51
2019-03-01,11117,10817,51
2019-03-02,10114,9785,51
2019-03-03,13627,13298,51
2019-03-04,13070,12710,51
2019-03-05,14187,13831,51
2019-03-06,13502,13253,51
2019-03-07,28403,28079,51
2019-03-08,19428,19063,51
2019-03-09,11594,11312,51
2019-03-10,10772,10500,50
2019-03-11,12339,12057,51
2019-03-12,12544,12226,51
2019-03-13,13145,12797,51
2019-03-14,15810,15320,51
2019-03-15,12847,12505,51
2019-03-16,10140,9888,51
2019-03-17,9747,9489,51
2019-03-18,13620,13281,51
2019-03-19,16034,15472,50
2019-03-20,16196,15818,51
2019-03-21,13785,13466,51
2019-03-22,14940,14612,51
2019-03-23,74066,73519,51
2019-03-24,38968,38631,51
2019-03-25,38028,37634,51
2019-03-26,24221,23601,51
2019-03-27,20943,19992,51
2019-03-28,21043,20347,51
2019-03-29,18245,17675,51
2019-03-30,22149,21624,51
2019-03-31,20944,20421,51
2019-04-01,17222,16734,51
2019-04-02,18907,18084,51
2019-04-03,20863,19956,50
2019-04-04,13605,13128,51
2019-04-05,11440,11103,51
2019-04-06,9155,8818,50
2019-04-07,9459,9191,51
2019-04-08,12595,12238,51
2019-04-09,11931,11616,51
2019-04-10,11998,11713,51
2019-04-11,11252,10981,51
2019-04-12,10372,10112,51
2019-04-13,8284,8037,51
2019-04-14,8792,8551,51
2019-04-15,12434,12042,51
2019-04-16,11573,11268,50
2019-04-17,11265,10961,51
2019-04-18,15364,15096,51
2019-04-19,43111,42532,51
2019-04-20,11802,11569,51
2019-04-21,9971,9757,51
2019-04-22,11854,11539,51
2019-04-23,11926,11597,51
2019-04-24,12896,12519,51
2019-04-25,18363,17985,51
2019-04-26,16826,16502,51
2019-04-27,9495,9218,51
2019-04-28,9536,9239,51
2019-04-29,11410,11088,51
2019-04-30,15149,14812,51
2019-05-01,21520,20823,51
2019-05-02,15326,14942,51
2019-05-03,18987,18696,51
2019-05-04,22700,22343,50
2019-05-05,14584,14322,50
2019-05-06,12100,11793,51
2019-05-07,78156,77038,51
2019-05-08,72139,71396,51
2019-05-09,28433,28000,51
2019-05-10,18315,18012,51
2019-05-11,11186,10958,51
2019-05-12,13803,13569,51
2019-05-13,16160,15823,50
2019-05-14,16311,15983,51
2019-05-15,14855,14569,51
2019-05-16,13087,12833,51
2019-05-17,15735,15469,51
2019-05-18,12958,12695,51
2019-05-19,11335,11115,50
2019-05-20,14873,14596,50
2019-05-21,15064,14699,50
2019-05-22,14676,14332,50
2019-05-23,14958,14687,51
2019-05-24,11154,10887,51
2019-05-25,10083,9840,51
2019-05-26,8382,8186,50
2019-05-27,9911,9631,51
2019-05-28,12262,11901,51
2019-05-29,12321,12036,51
2019-05-30,9402,9149,51
2019-05-31,8895,8673,51
2019-06-01,8424,8201,51
2019-06-02,11733,11517,51
2019-06-03,10754,10504,51
2019-06-04,10175,9898,50
2019-06-05,10484,10231,51
2019-06-06,11344,11021,51
2019-06-07,13750,13428,51
2019-06-08,13903,13587,50
2019-06-09,14276,14011,51
2019-06-10,13117,12780,51
2019-06-11,10859,10510,51
2019-06-12,11482,11203,51
2019-06-13,12820,12550,51
2019-06-14,12719,12362,51
2019-06-15,17985,17480,51
2019-06-16,15733,15263,51
2019-06-17,21500,21101,51
2019-06-18,16691,16280,50
2019-06-19,13948,13560,51
2019-06-20,12649,12274,51
2019-06-21,10986,10738,50
2019-06-22,12733,12459,51
2019-06-23,15002,14622,51
2019-06-24,16046,15643,51
2019-06-25,23021,22733,51
2019-06-26,20646,20321,51
2019-06-27,13777,13530,51
2019-06-28,11224,10921,51
2019-06-29,12495,12216,51
2019-06-30,12209,11922,50
2019-07-01,10804,10503,51
2019-07-02,10605,10334,51
2019-07-03,9999,9749,51
2019-07-04,9333,9098,51
2019-07-05,8781,8547,51
2019-07-06,10741,10471,51
2019-07-07,13387,13109,51
2019-07-08,10499,10196,51
2019-07-09,9956,9671,51
2019-07-10,16002,15708,51
2019-07-11,17624,17167,51
2019-07-12,18104,17712,51
2019-07-13,18912,18451,51
2019-07-14,17532,17135,51
2019-07-15,12703,12401,51
2019-07-16,61985,60725,51
2019-07-17,71898,70641,51
2019-07-18,39001,38308,51
2019-07-19,28840,28113,51
2019-07-20,20897,20488,50
2019-07-21,14708,14374,51
2019-07-22,13921,13574,51
2019-07-23,13162,12830,51
2019-07-24,12685,12352,51
2019-07-25,12669,12218,51
2019-07-26,11827,11517,51
2019-07-27,10847,10567,51
2019-07-28,12217,11841,51
2019-07-29,14389,13968,51
2019-07-30,13233,12881,51
2019-07-31,15235,14907,51
2019-08-01,54509,53697,51
2019-08-02,44027,43304,51
2019-08-03,28062,27522,51
2019-08-04,50592,49991,51
2019-08-05,34311,33816,51
2019-08-06,23523,23128,51
2019-08-07,21053,20640,51
2019-08-08,17357,16963,51
2019-08-09,57588,57124,51
2019-08-10,43044,42661,51
2019-08-11,29988,29644,51
2019-08-12,29676,29257,50
2019-08-13,24925,24560,51
2019-08-14,16957,16614,51
2019-08-15,17738,17350,51
2019-08-16,14051,13752,51
2019-08-17,12673,12398,51
2019-08-18,11448,11174,51
2019-08-19,82138,80987,51
2019-08-20,61420,60502,51
2019-08-21,20785,20355,51
2019-08-22,16189,15853,51
2019-08-23,12946,12657,51
2019-08-24,10645,10376,51
2019-08-25,10822,10553,51
2019-08-26,11929,11562,51
2019-08-27,11616,11302,51
2019-08-28,14762,14396,51
2019-08-29,14179,13829,51
2019-08-30,12283,11956,51
2019-08-31,11835,11454,51
2019-09-01,10866,10568,51
2019-09-02,10350,10072,50
2019-09-03,10136,9867,51
2019-09-04,9977,9715,51
2019-09-05,10132,9850,51
2019-09-06,9615,9358,51
2019-09-07,8809,8586,51
2019-09-08,9220,8913,51
2019-09-09,14239,13765,51
2019-09-10,14058,13626,51
2019-09-11,13778,13382,51
2019-09-12,12584,12282,51
2019-09-13,12466,11994,51
2019-09-14,9545,9203,51
2019-09-15,10955,10634,51
2019-09-16,12955,12521,51
2019-09-17,12857,12261,51
2019-09-18,13353,12736,51
2019-09-19,13738,13293,51
2019-09-20,12927,12464,51
2019-09-21,10415,10035,51
2019-09-22,10944,10501,51
2019-09-23,12567,12175,51
2019-09-24,11962,11588,51
2019-09-25,12884,12552,51
2019-09-26,12481,12215,51
2019-09-27,11121,10785,51
2019-09-28,9044,8753,51
2019-09-29,9854,9594,50
2019-09-30,11229,10950,51
2019-10-01,21927,21452,51
2019-10-02,23029,22563,51
2019-10-03,21071,20653,51
2019-10-04,15583,15238,51
2019-10-05,10292,10059,51
2019-10-06,12262,11972,51
2019-10-07,12941,12579,51
2019-10-08,12431,12099,51
2019-10-09,12185,11836,51
2019-10-10,13301,12887,51
2019-10-11,12038,11690,51
2019-10-12,9193,8926,50
2019-10-13,14372,13983,52
2019-10-14,21190,20079,52
2019-10-15,22816,22021,52
2019-10-16,19758,19295,52
2019-10-17,20125,19628,52
2019-10-18,15753,15245,52
2019-10-19,12107,11649,52
2019-10-20,14311,13834,52
2019-10-21,16705,16244,52
2019-10-22,15843,15461,52
2019-10-23,14973,14594,52
2019-10-24,16042,15619,52
2019-10-25,15218,14868,52
2019-10-26,12770,12492,53
2019-10-27,11197,10918,53
2019-10-28,14585,14203,53
2019-10-29,15276,14934,52
2019-10-30,14045,13729,53
2019-10-31,13325,12977,53
2019-11-01,11559,11234,53
2019-11-02,10824,10567,53
2019-11-03,18089,17799,53
2019-11-04,32575,32162,53
2019-11-05,23366,22936,53
2019-11-06,18524,18168,53
2019-11-07,17019,16659,53
2019-11-08,16198,15619,53
2019-11-09,10539,10245,53
2019-11-10,15743,15338,53
2019-11-11,16523,16116,53
2019-11-12,13812,13464,53
2019-11-13,15420,14865,53
2019-11-14,25698,24776,53
2019-11-15,17706,17205,53
2019-11-16,12458,12112,53
2019-11-17,12418,12002,52
2019-11-18,15067,14604,53
2019-11-19,15110,14685,53
2019-11-20,14489,14063,53
2019-11-21,13956,13586,53
2019-11-22,14678,14245,53
2019-11-23,17650,17387,53
2019-11-24,25284,24978,53
2019-11-25,17193,16834,53
2019-11-26,13359,13051,53
2019-11-27,14546,14127,53
2019-11-28,10277,10005,53
2019-11-29,12174,11881,53
2019-11-30,10972,10614,53
2019-12-01,11587,11216,53
2019-12-02,13163,12777,53
2019-12-03,14187,13779,53
2019-12-04,19549,19122,53
2019-12-05,19064,18614,53
2019-12-06,15768,15396,53
2019-12-07,13681,13375,53
2019-12-08,12098,11790,53
2019-12-09,14467,14103,53
2019-12-10,13429,13093,53
2019-12-11,13480,13045,53
2019-12-12,12715,12430,53
2019-12-13,11490,11263,53
2019-12-14,9921,9645,53
2019-12-15,10612,10336,52
2019-12-16,13996,13697,53
2019-12-17,12666,12401,53
2019-12-18,10877,10615,53
2019-12-19,9830,9583,53
2019-12-20,8803,8568,53
2019-12-21,11083,10745,53
2019-12-22,8381,8110,52
2019-12-23,9189,8910,53
2019-12-24,7592,7351,53
2019-12-25,7009,6777,53
2019-12-26,8883,8595,53
2019-12-27,9904,9608,53
2019-12-28,9732,9484,53
2019-12-29,10947,10630,53
2019-12-30,12079,11576,53
2019-12-31,9823,9422,53
2020-01-01,8366,8059,53
2020-01-02,9900,9591,53
2020-01-03,9494,9219,53
2020-01-04,8360,8104,53
2020-01-05,8673,8416,53
2020-01-06,9100,8797,53
2020-01-07,9386,9122,53
2020-01-08,9479,9217,52
2020-01-09,13170,12900,53
2020-01-10,12404,12102,53
2020-01-11,8769,8497,53
2020-01-12,9804,9517,53
2020-01-13,12234,11966,53
2020-01-14,11205,10932,53
2020-01-15,41571,41237,53
2020-01-16,16610,16289,53
2020-01-17,13943,13667,52
2020-01-18,10854,10587,52
2020-01-19,71364,71077,53
2020-01-20,83545,83226,53
2020-01-21,19398,19014,53
2020-01-22,19597,19268,52
2020-01-23,17594,17192,53
2020-01-24,16887,16521,53
2020-01-25,11588,11307,53
2020-01-26,11237,10935,53
2020-01-27,11919,11622,53
2020-01-28,11737,11422,53
2020-01-29,12104,11773,52
2020-01-30,11863,11591,53
2020-01-31,11271,10996,53
2020-02-01,8732,8493,53
2020-02-02,12132,11872,52
2020-02-03,186282,185995,53
2020-02-04,17466,17101,53
2020-02-05,14888,14537,53
2020-02-06,13112,12779,53
2020-02-07,17013,16707,53
2020-02-08,18506,18189,53
2020-02-09,12572,12276,53
2020-02-10,16560,16190,53
2020-02-11,14004,13657,53
2020-02-12,13653,13272,53
2020-02-13,12750,12438,53
2020-02-14,11065,10782,53
2020-02-15,8964,8688,53
2020-02-16,9762,9473,53
2020-02-17,13301,12926,53
2020-02-18,12046,11766,53
2020-02-19,14286,14003,53
2020-02-20,13159,12871,53
2020-02-21,13253,12940,53
2020-02-22,10737,10487,52
2020-02-23,11999,11733,53
2020-02-24,16743,16372,53
2020-02-25,15117,14713,53
2020-02-26,13931,13574,53
2020-02-27,14381,14046,53
2020-02-28,12176,11872,53
2020-02-29,9397,9151,53
2020-03-01,10059,9705,53
2020-03-02,12939,12628,53
2020-03-03,95030,94386,53
2020-03-04,97648,96928,53
2020-03-05,36648,36203,53
2020-03-06,19512,19257,53
2020-03-07,15834,15571,52
2020-03-08,15542,15253,53
2020-03-09,15644,15320,53
2020-03-10,14199,13885,53
2020-03-11,14163,13865,53
2020-03-12,10731,10467,53
2020-03-13,9120,8940,53
2020-03-14,8918,8740,53
2020-03-15,9519,9303,53
2020-03-16,8516,8295,53
2020-03-17,8830,8611,53
2020-03-18,10268,10033,52
2020-03-19,8938,8698,53
2020-03-20,8393,8197,53
2020-03-21,9209,9019,53
2020-03-22,9473,9243,53
2020-03-23,9196,8949,52
2020-03-24,8739,8504,53
2020-03-25,9106,8914,53
2020-03-26,9026,8813,53
2020-03-27,8370,8177,53
2020-03-28,8592,8386,53
2020-03-29,9906,9639,53
2020-03-30,10317,10042,53
2020-03-31,30192,29855,53
2020-04-01,9749,9431,53
2020-04-02,9313,9050,53
2020-04-03,8711,8464,53
2020-04-04,8918,8607,53
2020-04-05,9868,9611,53
2020-04-06,10167,9892,53
2020-04-07,10210,9941,53
2020-04-08,16736,16482,53
2020-04-09,17761,17481,53
2020-04-10,18659,18396,53
2020-04-11,11774,11502,53
2020-04-12,11995,11697,53
2020-04-13,12164,11891,53
2020-04-14,11812,11509,53
2020-04-15,11349,11024,53
2020-04-16,11130,10828,53
2020-04-17,10349,10084,53
2020-04-18,11618,11352,53
2020-04-19,11834,11526,53
2020-04-20,12421,12156,53
2020-04-21,11847,11536,53
2020-04-22,11826,11535,53
2020-04-23,12348,12068,53
2020-04-24,11512,11182,54
2020-04-25,10611,10348,54
2020-04-26,17621,17241,54
2020-04-27,13550,13211,54
2020-04-28,13798,13444,54
2020-04-29,14034,13662,54
2020-04-30,12972,12654,54
2020-05-01,18673,18320,54
2020-05-02,16619,16280,54
2020-05-03,17091,16672,54
2020-05-04,15545,15074,54
2020-05-05,14603,14259,54
2020-05-06,26573,26068,54
2020-05-07,83906,82498,55
2020-05-08,94302,92823,55
2020-05-09,56230,55370,55
2020-05-10,34382,33701,55
2020-05-11,30858,30259,55
2020-05-12,30366,29648,55
2020-05-13,33526,32896,56
2020-05-14,29347,28772,56
2020-05-15,36831,36147,56
2020-05-16,35120,34492,56
2020-05-17,27442,26939,56
2020-05-18,21861,21402,55
2020-05-19,23699,23204,56
2020-05-20,26976,26530,56
2020-05-21,24229,23739,56
2020-05-22,25649,24681,55
2020-05-23,38120,37443,56
2020-05-24,25238,24677,56
2020-05-25,21026,20506,55
2020-05-26,120379,119234,57
2020-05-27,521939,518417,57
2020-05-28,1439549,1432207,58
2020-05-29,1951724,1939127,58
2020-05-30,2408082,2393022,58
2020-05-31,2304340,2288207,58
2020-06-01,2316313,2281386,57
2020-06-02,2058596,1670228,60
2020-06-03,1969914,1656333,60
2020-06-04,1907683,1782730,60
2020-06-05,1898709,1810348,62
2020-06-06,1669719,1606529,62
2020-06-07,1140621,1098468,63
2020-06-08,983100,948553,63
2020-06-09,1165649,1128650,62
2020-06-10,906498,867406,64
2020-06-11,666548,640302,65
2020-06-12,633038,608721,63
2020-06-13,504718,487179,64
2020-06-14,547432,533457,63
2020-06-15,565442,550636,64
2020-06-16,462093,449710,67
2020-06-17,391897,380951,66
2020-06-18,396225,385802,64
2020-06-19,371060,359331,65
2020-06-20,291175,282855,68
2020-06-21,232507,225932,69
2020-06-22,290164,283523,69
2020-06-23,449255,441875,70
2020-06-24,491246,483103,69
2020-06-25,476056,469223,69
2020-06-26,389710,383420,69
2020-06-27,275793,270392,70
2020-06-28,261832,255284,69
2020-06-29,212500,206629,69
2020-06-30,187085,181640,70
2020-07-01,182870,177411,71
2020-07-02,171232,166392,69
2020-07-03,166935,162440,70
2020-07-04,167856,163722,68
2020-07-05,139635,135554,71
2020-07-06,149647,145292,69
2020-07-07,139706,135433,69
2020-07-08,121103,117078,70
2020-07-09,125822,121563,70
2020-07-10,121652,118122,69
2020-07-11,98512,95534,69
2020-07-12,101908,98818,69
2020-07-13,136062,131712,69
2020-07-14,141026,137558,70
2020-07-15,164724,159734,70
2020-07-16,133419,129198,70
2020-07-17,121507,116499,71
2020-07-18,111795,107382,70
2020-07-19,95034,91204,69
2020-07-20,90781,86754,69
2020-07-21,94776,90955,69
2020-07-22,105371,101515,70
2020-07-23,95954,92478,69
2020-07-24,109347,105228,69
2020-07-25,120769,115281,69
2020-07-26,165701,160057,69
2020-07-27,100671,96612,69
2020-07-28,95482,92536,69
2020-07-29,92722,89893,70
2020-07-30,120199,115586,70
2020-07-31,171431,167037,69
2020-08-01,92434,89643,71
2020-08-02,78917,76398,68
2020-08-03,81096,78546,68
